"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2","tau_m_investment","tau_m_social","tau_m_ex_inv","tau_m_ex_soc","tau_f_investment","tau_f_social","tau_f_ex_inv","tau_f_ex_soc","tau_both_investment","tau_both_social","tau_both_ex_inv","tau_both_ex_soc","relative_present","informal_invest","formal_invest","relative_invest","formal","relative","informal","tau_m_socinvest","tau_f_socinvest","tau_both_socinvest"
"437",377031,2007,18.75,19.4166666666667,20.4166666666667,8.75,9.41666666666667,0,6.08333333333333,1.16666666666667,6.08333333333333,0,5.08333333333333,2.83333333333333,5.08333333333333,0,6.08333333333333,2.83333333333333,6.08333333333333,0,0,0,0,0,0,0,7.25,7.91666666666667,8.91666666666667
"438",391031,1997,14,8,18.25,14,5,0,7,4.25,8.75,0,3.75,0,5,0,7,4.25,10,13,16,0,0,0,7,20.6666666666667,13,5,14.25
"439",391031,2002,15,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5.16666666666667,0,0,0,0,6,5,0,5
"440",404033,2002,33.5833333333333,31.9166666666667,35.6666666666667,20.0833333333333,19.9166666666667,0,4.08333333333333,1.25,5.08333333333333,0,3.08333333333333,0,4.08333333333333,0,4.08333333333333,1.25,5.08333333333333,12.6666666666667,0,0,0,0,6.66666666666667,0.833333333333333,6.33333333333333,4.08333333333333,6.33333333333333
"441",404035,2002,24.6666666666667,25.9166666666667,26.75,16.6666666666667,17.9166666666667,0,1.75,0.833333333333333,1.75,0,1.75,0.416666666666667,1.75,0,1.75,1.25,1.75,10.4166666666667,0,0,7.08333333333333,0,8,0,2.58333333333333,2.16666666666667,3
"442",409033,1997,32.75,25.25,39.4166666666667,32.75,25.25,17.3333333333333,4.25,18.6666666666667,4.25,8.33333333333333,5.58333333333333,9,5.58333333333333,20.5,6.91666666666667,21.8333333333333,6.91666666666667,37.5833333333333,15,0,8.58333333333333,0,10,25.4166666666667,22.9166666666667,14.5833333333333,28.75
"443",409033,2002,15.1666666666667,6.5,17.6666666666667,15.1666666666667,6.5,10.25,2.91666666666667,12.25,2.91666666666667,1.5,2.5,4,2.5,10.25,2.91666666666667,14.75,2.91666666666667,7.5,3,0,3.5,0,4,24,15.1666666666667,6.5,17.6666666666667
"444",409033,2007,16.25,2.66666666666667,18.4166666666667,16.25,2.66666666666667,8.75,3.76666666666667,9.25,7,1.66666666666667,0,2.16666666666667,0.5,10.4166666666667,3.76666666666667,10.9166666666667,7.5,0,0,0,0,0,0,31.2333333333333,16.25,2.66666666666667,18.4166666666667
"445",414038,1997,21.25,20.8333333333333,29.6666666666667,17.9166666666667,17.5,6.66666666666667,7.75,7.5,8.41666666666667,8.08333333333333,5.41666666666667,10.5833333333333,5.75,12.6666666666667,8.16666666666667,15.1666666666667,9.16666666666667,0,6,0,0,0,0,16,15.9166666666667,16.3333333333333,24.3333333333333
"446",414038,2002,24.4166666666667,8,25.6666666666667,14.4166666666667,3,4.75,1.75,4.75,1.75,0,1.75,0.833333333333333,1.75,4.75,1.75,5.58333333333333,1.75,3.75,0,0,0,0,0,4.5,6.5,2.58333333333333,7.33333333333333
"447",414039,1997,6,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.833333333333333,1,0,1
"448",419033,1997,13.25,7.5,15.25,13.25,5.5,0,2,4.25,3,0,2,2.16666666666667,2,0,2,4.25,3,0,0,0,0,0,0,7.41666666666667,7.25,4.16666666666667,7.25
"449",419034,1997,24.8333333333333,0,24.8333333333333,21.8333333333333,0,7.5,3.5,9,4,0,0,0,0,7.5,3.5,9,4,7.33333333333333,0,0,2,0,7.33333333333333,5.83333333333333,13,0,13
"450",419034,2002,4.33333333333333,14.9166666666667,19.25,0,14.9166666666667,0,0,0,0,10.4166666666667,0,12.0833333333333,0,10.4166666666667,0,12.0833333333333,0,39.5,11.25,0,4.58333333333333,0,39.5,11.75,0,12.0833333333333,12.0833333333333
"451",419034,2007,37.0833333333333,0,37.0833333333333,5.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,1.66666666666667,5.83333333333333,0,0,0
"452",419035,1997,48.6666666666667,0,48.6666666666667,33,0,17.5833333333333,3,19.0833333333333,4,0,0,0,0,17.5833333333333,3,19.0833333333333,4,39.8333333333333,0,0,2,0,9.83333333333333,8.5,23.0833333333333,0,23.0833333333333
"453",419035,2002,1,4,5,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,30.5,0,0,1,0,26.5,2.5,0,0,0
"454",419035,2007,10,4.16666666666667,14.1666666666667,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,12.2333333333333,0,0,3.5,0,12.2333333333333,4.16666666666667,0,0,0
"455",419036,1997,8.83333333333333,0,8.83333333333333,8.83333333333333,0,6.33333333333333,2.5,6.33333333333333,2.5,0,0,0,0,6.33333333333333,2.5,6.33333333333333,2.5,12,0,0,10.5,0,12,4.25,8.83333333333333,0,8.83333333333333
"456",419036,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"457",419037,1997,49.9166666666667,0,49.9166666666667,49.9166666666667,0,12.0833333333333,0,12.0833333333333,0,0,0,0,0,12.0833333333333,0,12.0833333333333,0,0,0,0,0,0,0,0,12.0833333333333,0,12.0833333333333
"458",419037,2002,17.9166666666667,0,17.9166666666667,5,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,14.8333333333333,5,0,5
"459",419037,2007,8,0,8,8,0,2,6,2,6,0,0,0,0,2,6,2,6,4.5,0,0,1.83333333333333,0,2.5,5.5,8,0,8
"460",428030,1997,9.1,19.6666666666667,27.1,8.73333333333333,19.6666666666667,2.91666666666667,1.66666666666667,3.31666666666667,4.58333333333333,3.16666666666667,3.5,3.16666666666667,3.5,4.41666666666667,5.16666666666667,4.81666666666667,8.08333333333333,0,0,0,0,0,0,2.08333333333333,7.9,6.66666666666667,12.9
"461",428032,1997,21,8.41666666666667,28.75,21,8.41666666666667,7.16666666666667,4.16666666666667,11.5,5,4.75,2,4.75,2,11.25,6.16666666666667,15.5833333333333,7,0,0,0,0,0,0,0,16.5,6.75,22.5833333333333
"462",428032,2002,9.16666666666667,3.33333333333333,11.5,7.5,3.33333333333333,2.16666666666667,1,5.5,2,0,1.33333333333333,0,3.33333333333333,2.16666666666667,1.33333333333333,5.5,4.33333333333333,0,2.5,0,0,0,0,9.83333333333333,7.5,3.33333333333333,9.83333333333333
"463",428032,2007,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,0,3.16666666666667,0,3.16666666666667,0,3.16666666666667,0,3.16666666666667,0,3.16666666666667,0,3.16666666666667,0,10.3333333333333,0,0,0,0,26.9166666666667,3.16666666666667,3.16666666666667,3.16666666666667
"464",432032,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,28.8333333333333,0,47.5,1.25,0,0,0
"465",432032,2002,5,0,5,5,0,3,2,3,2,0,0,0,0,3,2,3,2,41.6666666666667,0,0,22.9166666666667,0,41.6666666666667,0,5,0,5
"466",432032,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,0,0,31.25,0,50.25,0,0,0,0
"467",433031,1997,17.5833333333333,2.5,17.5833333333333,14.0833333333333,0,0,6.83333333333333,2.08333333333333,9.5,0,0,0,0,0,6.83333333333333,2.08333333333333,9.5,0,0,0,0,0,0,0,11.5833333333333,0,11.5833333333333
"468",433034,1997,12.7333333333333,5.25,14.2333333333333,8.98333333333333,0,1.66666666666667,4.81666666666667,4.16666666666667,4.81666666666667,0,0,0,0,1.66666666666667,4.81666666666667,4.16666666666667,4.81666666666667,0,5,0,0,0,0,5,8.98333333333333,0,8.98333333333333
"469",433034,2007,9.16666666666667,3.66666666666667,12.8333333333333,5.41666666666667,3.66666666666667,2.5,0,5.41666666666667,0,0,2,0,2.5,2.5,2,5.41666666666667,2.5,0,0,0,0,0,0,17.5,5.41666666666667,2.5,7.91666666666667
"470",433038,1997,28.1666666666667,14,34.6666666666667,20.6666666666667,7.5,13.4166666666667,7.25,13.4166666666667,7.25,6,1.5,6,1.5,19.4166666666667,7.75,19.4166666666667,7.75,16.8333333333333,0,0,0,0,0,0,20.6666666666667,7.5,27.1666666666667
"471",433038,2002,18.8333333333333,3.25,20.0833333333333,17.8333333333333,3.25,3,10.3333333333333,3,12.3333333333333,1.25,0,1.25,0,4.25,10.3333333333333,4.25,12.3333333333333,0,0,0,0,0,0,5,15.3333333333333,1.25,16.5833333333333
"472",433038,2007,10.75,5.83333333333333,13.5833333333333,10.75,5.83333333333333,1.66666666666667,9.08333333333333,1.66666666666667,9.08333333333333,0,3,0,3,1.66666666666667,9.08333333333333,1.66666666666667,9.08333333333333,0,23.75,0,0,0,0,23.75,10.75,3,10.75
"473",433040,1997,33.25,3,35.25,33.25,3,15.75,17.5,15.75,17.5,2,1,2,1,17.75,17.5,17.75,17.5,21.8333333333333,0,0,0,0,0,0,33.25,3,35.25
"474",433040,2002,27.1833333333333,0,27.1833333333333,22.1833333333333,0,5.5,5,9.35,5,0,0,0,0,5.5,5,9.35,5,4.33333333333333,0,0,0,0,0,0,14.35,0,14.35
"475",433040,2007,19.7,9.86666666666667,22.5333333333333,13.6166666666667,9.86666666666667,0,9.45,0,9.45,0,2.86666666666667,0,2.86666666666667,0,9.45,0,9.45,0,23.75,0,0,0,0,23.75,9.45,2.86666666666667,9.45
