"","year","intnum","educ1","educ2","educ"
"97523",2005,1430,0,0,0
"97543",2005,2194,0,0,0
"97563",2005,5214,0,0,0
"97573",2005,2297,0,0,0
"97593",2005,2404,0,0,0
"97603",2005,2209,0,0,0
"97613",2005,2214,0,0,0
"97662",2005,1905,0,0,0
"97683",2005,3663,100,0,100
"97693",2005,3097,0,0,0
"9770",2005,4522,0,0,0
"97763",2005,2098,0,0,0
"97773",2005,6993,0,0,0
"97783",2005,7213,500,0,500
"97793",2005,3929,1000,0,1000
"97843",2005,6399,NA,0,NA
"97853",2005,3152,2000,0,2000
"9788",2005,6775,250,0,250
"97941",2005,3778,0,0,0
"97953",2005,3736,0,0,0
"97962",2005,6705,8000,0,8000
"9798",2005,5073,0,0,0
"98003",2005,3345,1980,0,1980
"98043",2005,2808,0,0,0
"98053",2005,2709,0,0,0
"98063",2005,4661,0,0,0
"98073",2005,2613,0,0,0
"98083",2005,5881,0,0,0
"98093",2005,2400,0,0,0
"98103",2005,1135,1300,0,1300
"98111",2005,2704,0,0,0
"98123",2005,4095,0,0,0
"98143",2005,7657,0,0,0
"98173",2005,6056,1000,0,1000
"98193",2005,4517,0,0,0
"98202",2005,7613,1000,0,1000
"98223",2005,5176,200,0,200
"98232",2005,7616,55,0,55
"98241",2005,5561,0,0,0
"98353",2005,1945,4000,0,4000
"9836",2005,7119,300,0,300
"98373",2005,1537,0,0,0
"98383",2005,2647,5000,200,5200
"98393",2005,53,0,0,0
"98402",2005,6412,700,0,700
"98463",2005,4497,0,0,0
"98473",2005,4579,0,0,0
"98503",2005,5052,0,0,0
"98522",2005,4669,0,0,0
"98553",2005,2427,200,0,200
"98562",2005,7789,2000,0,2000
"98623",2005,3151,0,0,0
"98663",2005,4608,2000,0,2000
"98671",2005,3932,0,0,0
"98683",2005,2852,0,0,0
"98703",2005,5506,0,0,0
"98713",2005,7319,0,0,0
"98723",2005,4139,1000,0,1000
"98743",2005,3005,13000,500,13500
"98773",2005,2553,0,0,0
"98782",2005,6802,37000,0,37000
"98793",2005,1555,8000,0,8000
"98813",2005,1544,8500,1000,9500
"98843",2005,1084,0,0,0
"98861",2005,3010,0,0,0
"98873",2005,609,0,0,0
"9889",2005,1566,300,0,300
"98902",2005,5074,325,0,325
"98911",2005,5800,700,0,700
"98963",2005,3447,0,0,0
"98983",2005,5934,0,0,0
"9900",2005,7590,20,0,20
"99013",2005,4886,0,0,0
"99022",2005,4890,240,0,240
"99032",2005,7675,0,0,0
"99042",2005,3386,0,0,0
"99063",2005,3668,6000,30,6030
"99073",2005,4012,1200,0,1200
"99091",2005,7681,0,0,0
"99111",2005,7443,450,0,450
"99123",2005,4643,0,0,0
"99133",2005,4415,135,350,485
"9915",2005,6284,0,0,0
"99163",2005,4055,80,0,80
"99173",2005,4780,0,0,0
"99201",2005,6034,0,0,0
"99213",2005,5312,67,0,67
"99262",2005,5153,0,0,0
"99272",2005,7010,150,0,150
"99303",2005,4710,3250,20,3270
"99323",2005,6857,10300,0,10300
"9934",2005,7404,0,0,0
"99363",2005,5226,0,0,0
"99373",2005,6772,60,0,60
"99382",2005,3818,NA,0,NA
"99413",2005,6085,12000,0,12000
"99422",2005,4102,300,0,300
"99432",2005,3332,0,0,0
"99452",2005,3845,0,0,0
"99463",2005,3886,0,0,0
"99472",2005,6834,NA,0,NA
"99493",2005,2363,500,0,500
"9954",2005,7973,0,0,0
"99563",2005,3735,0,0,0
"9957",2005,7946,200,0,200
"9958",2005,5678,0,0,0
"99593",2005,3502,0,0,0
"99602",2005,2710,0,0,0
"99611",2005,7556,1300,600,1900
"99633",2005,4748,0,0,0
"9965",2005,7271,0,0,0
"99682",2005,2501,0,0,0
"99691",2005,1525,500,0,500
"99703",2005,2230,350,0,350
"99731",2005,2256,1000,0,1000
"99753",2005,3380,50,0,50
"99781",2005,7970,0,0,0
"99813",2005,6937,200,0,200
"99871",2005,7447,NA,0,NA
"99883",2005,4859,10300,0,10300
"99893",2005,3209,0,0,0
"99903",2005,3792,70,0,70
"99952",2005,5155,0,0,0
"99963",2005,809,0,0,0
"99993",2005,4806,0,0,0
"100003",2005,2905,300,0,300
"100013",2005,2519,0,0,0
"100023",2005,4195,0,0,0
"100062",2005,7263,0,0,0
"100083",2005,1539,0,0,0
"100093",2005,4411,10000,0,10000
"100101",2005,3521,7200,0,7200
"100122",2005,863,0,0,0
"100133",2005,2336,0,0,0
"100143",2005,2573,50,0,50
"100163",2005,5936,300,0,300
"100173",2005,3336,50,0,50
"100232",2005,7884,9800,0,9800
"100243",2005,3594,0,0,0
"100262",2005,7527,300,0,300
"100282",2005,2797,0,0,0
"100313",2005,2593,0,0,0
"100322",2005,3315,0,0,0
"100343",2005,4420,8000,0,8000
"100373",2005,764,500,0,500
"100413",2005,6798,600,4000,4600
"100423",2005,2476,300,0,300
"100443",2005,3603,500,150,650
"100451",2005,4395,400,0,400
"100471",2005,4657,0,0,0
"100493",2005,6231,1000,0,1000
"100513",2005,4939,0,0,0
"100543",2005,5102,NA,0,NA
"100553",2005,6110,0,0,0
"10057",2005,7339,0,0,0
"100602",2005,4730,0,0,0
"100613",2005,2200,0,0,0
"100623",2005,1565,0,0,0
"100683",2005,7436,0,0,0
"100693",2005,2656,2500,0,2500
"100743",2005,3339,5600,120,5720
"100762",2005,4576,0,0,0
"100773",2005,7253,200,0,200
"100802",2005,7614,0,0,0
"100813",2005,6053,200,0,200
"100833",2005,6143,0,0,0
"100842",2005,7550,0,0,0
"100853",2005,7276,NA,0,NA
"100873",2005,1992,0,0,0
"100882",2005,4928,0,0,0
"10089",2005,7147,3200,0,3200
"10090",2005,7379,0,0,0
"100963",2005,3400,0,0,0
"100972",2005,7889,1000,NA,NA
"100993",2005,5780,15000,0,15000
"10100",2005,7154,4000,0,4000
"101033",2005,5143,0,0,0
"101043",2005,3298,9000,2000,11000
"101063",2005,454,7000,0,7000
"101103",2005,3467,1200,0,1200
"101112",2005,2738,25,0,25
"101152",2005,7802,0,0,0
"10117",2005,6248,0,0,0
"101183",2005,3428,0,0,0
"101203",2005,281,50,0,50
"101213",2005,3710,0,0,0
"101253",2005,3324,0,0,0
"10128",2005,6548,0,0,0
"101293",2005,6658,1500,0,1500
"101301",2005,6373,0,0,0
"101321",2005,4646,0,0,0
"101333",2005,7306,0,0,0
"101363",2005,3016,0,0,0
"101373",2005,2129,1000,0,1000
"101383",2005,1107,18000,0,18000
"101392",2005,579,0,0,0
"101433",2005,699,0,0,0
"101443",2005,827,15000,0,15000
"101453",2005,7853,100,0,100
"101463",2005,7864,70,0,70
"101493",2005,7462,300,0,300
"101511",2005,6190,0,0,0
"101533",2005,7196,0,0,0
"10156",2005,7481,500,0,500
"10158",2005,7226,0,0,0
"10159",2005,7555,0,0,0
"10160",2005,7495,0,0,0
"101623",2005,6953,0,0,0
"101632",2005,6765,0,0,0
"101643",2005,7391,150,0,150
"101663",2005,6312,700,0,700
"101733",2005,7557,0,0,0
"101763",2005,5414,50,0,50
"101773",2005,7539,0,0,0
"101803",2005,2080,0,0,0
"101823",2005,2186,0,0,0
"101841",2005,5430,400,0,400
"101863",2005,4339,700,0,700
"10189",2005,2894,800,800,1600
"101903",2005,7473,0,0,0
"101923",2005,926,6000,0,6000
"101961",2005,5925,1500,400,1900
"101993",2005,4398,0,0,0
"102003",2005,4851,800,0,800
"102011",2005,6821,0,0,0
"10204",2005,6529,0,0,0
"102053",2005,1522,400,0,400
"10206",2005,6978,0,0,0
"102093",2005,4026,0,0,0
"102113",2005,2083,0,0,0
"102123",2005,6453,1200,500,1700
"102133",2005,3917,100,0,100
"102153",2005,7455,300,0,300
"102203",2005,2777,0,0,0
"102213",2005,3340,25,0,25
"102243",2005,6443,0,0,0
"102261",2005,7361,0,0,0
"102273",2005,1765,0,0,0
"102283",2005,3974,0,0,0
"102292",2005,7070,0,0,0
"102303",2005,7639,650,0,650
"102313",2005,5086,NA,0,NA
"102322",2005,4466,5000,0,5000
"102343",2005,5692,0,0,0
"102371",2005,944,0,0,0
"102383",2005,3025,0,0,0
"102392",2005,6990,NA,0,NA
"102402",2005,3172,0,0,0
"102421",2005,3880,0,0,0
"102442",2005,3020,70,0,70
"102463",2005,6001,0,0,0
"102472",2005,791,0,0,0
"102481",2005,6074,0,0,0
"102492",2005,6069,0,0,0
"102523",2005,6157,300,0,300
"102572",2005,4421,0,0,0
"102603",2005,4476,0,0,0
"102613",2005,4924,0,0,0
"10262",2005,6117,200,0,200
"102642",2005,5478,150,0,150
"102653",2005,5491,300,0,300
"102691",2005,5362,300,0,300
"102702",2005,5590,0,0,0
"102712",2005,4326,0,0,0
"102733",2005,5215,3000,0,3000
"102763",2005,4683,0,0,0
"102793",2005,7294,0,0,0
"102822",2005,7292,200,0,200
"102863",2005,5914,350,0,350
"102903",2005,904,0,0,0
"102923",2005,694,0,0,0
"102951",2005,7406,300,0,300
"102963",2005,5399,3000,0,3000
"102993",2005,7551,0,0,0
"103001",2005,7548,0,0,0
"103043",2005,3620,0,0,0
"103063",2005,2245,0,0,0
"103073",2005,5127,0,0,0
"103083",2005,4072,300,0,300
"103113",2005,3538,0,0,0
"103123",2005,3552,0,0,0
"103152",2005,4723,0,0,0
"103163",2005,4856,500,0,500
"103173",2005,4401,0,0,0
"103183",2005,4212,200,0,200
"103231",2005,5347,6000,1000,7000
"103253",2005,5416,0,0,0
"103263",2005,4341,1200,1400,2600
"103323",2005,920,400,270,670
"103333",2005,3919,40,0,40
"103363",2005,4738,0,0,0
"103383",2005,2406,500,0,500
"103393",2005,3556,0,0,0
"103413",2005,2447,800,0,800
"103423",2005,3367,150,0,150
"103443",2005,2394,400,0,400
"103451",2005,7738,0,0,0
"103473",2005,2961,0,0,0
"103503",2005,3671,0,0,0
"10352",2005,7165,0,0,0
"103532",2005,4319,400,0,400
"103603",2005,3187,0,0,0
"103613",2005,923,0,0,0
"103622",2005,1182,0,0,0
"10363",2005,5686,0,0,0
"10364",2005,5773,100,0,100
"103681",2005,782,0,0,0
"103753",2005,2645,0,0,0
"103773",2005,2977,0,0,0
"103783",2005,3359,0,0,0
"103843",2005,1443,0,0,0
"10385",2005,6868,0,0,0
"10386",2005,5737,0,0,0
"103883",2005,3044,0,0,0
"10390",2005,5851,0,0,0
"103922",2005,3543,0,0,0
"103941",2005,5847,0,0,0
"103963",2005,3750,0,0,0
"10398",2005,4249,0,0,0
"104001",2005,6063,200,0,200
"104022",2005,5168,300,0,300
"104032",2005,7918,100,0,100
"104043",2005,5890,0,0,0
"104081",2005,7375,0,0,0
"10409",2005,6718,0,0,0
"104123",2005,5171,80,0,80
"104183",2005,5912,0,0,0
"104193",2005,4247,0,0,0
"104201",2005,7135,0,0,0
"104221",2005,7509,0,0,0
"104243",2005,5701,0,0,0
"104263",2005,4280,0,0,0
"104273",2005,6841,50,0,50
"104313",2005,4332,0,0,0
"104341",2005,7522,0,0,0
"104351",2005,4467,0,0,0
"104363",2005,7554,0,0,0
"104371",2005,6875,50,0,50
"104383",2005,7087,0,0,0
"10439",2005,5231,0,0,0
"104402",2005,6928,0,0,0
"104411",2005,7821,135,0,135
"104433",2005,6850,0,0,0
"104451",2005,6854,0,0,0
"104471",2005,6313,1600,0,1600
"104503",2005,4320,0,0,0
"104512",2005,6916,0,0,0
"104523",2005,5517,0,0,0
"104533",2005,3783,0,0,0
"104543",2005,5270,150,0,150
"104552",2005,5331,0,0,0
"104591",2005,5684,250,0,250
"104602",2005,4298,0,0,0
"104623",2005,3507,0,0,0
"104633",2005,7896,7000,0,7000
"104643",2005,7866,0,0,0
"104662",2005,7995,200,0,200
"104673",2005,4927,10400,0,10400
"104683",2005,7851,600,0,600
"104693",2005,7207,360,0,360
"104743",2005,7612,2200,0,2200
"10476",2005,7959,0,0,0
"10478",2005,8017,800,0,800
"104802",2005,4958,4000,0,4000
"104812",2005,5175,0,0,0
"104833",2005,4059,0,0,0
"104843",2005,7252,0,0,0
"104851",2005,6347,0,0,0
"104873",2005,7161,0,0,0
"104883",2005,6564,0,0,0
"10489",2005,7697,3000,0,3000
"104901",2005,7505,1100,0,1100
"104942",2005,2679,400,0,400
"104961",2005,5016,0,0,0
"104973",2005,4228,0,0,0
"104993",2005,7855,0,0,0
"105012",2005,6403,200,0,200
"105042",2005,6522,0,0,0
"105053",2005,4035,0,0,0
"105062",2005,525,NA,0,NA
"105072",2005,4282,0,0,0
"105092",2005,6441,0,0,0
"105113",2005,4116,500,0,500
"105122",2005,4499,0,0,0
"105132",2005,952,0,0,0
"105143",2005,7158,0,0,0
"105153",2005,6007,0,0,0
"105183",2005,4022,0,0,0
"105193",2005,7287,0,0,0
"105203",2005,6408,300,250,550
"105233",2005,3305,50,0,50
"105251",2005,6427,0,0,0
"105263",2005,3252,200,0,200
"105281",2005,3136,0,0,0
"105292",2005,1612,600,0,600
"105303",2005,6146,0,0,0
"105323",2005,6282,0,0,0
"105343",2005,7421,0,0,0
"105352",2005,7679,10000,0,10000
"105371",2005,2091,NA,0,NA
"105383",2005,3907,10000,0,10000
"105393",2005,6464,0,0,0
"105402",2005,6163,NA,0,NA
"105433",2005,6106,500,0,500
"105442",2005,5580,0,0,0
"105481",2005,7466,0,0,0
"105493",2005,7796,0,0,0
"10550",2005,7703,0,0,0
"105513",2005,5839,200,0,200
"105521",2005,4946,0,0,0
"105531",2005,6283,NA,0,NA
"105542",2005,5379,0,0,0
"105563",2005,5299,0,0,0
"105583",2005,6136,600,2000,2600
"105613",2005,5522,200,0,200
"105653",2005,2688,0,0,0
"105712",2005,7774,340,0,340
"105722",2005,3568,0,0,0
"105753",2005,7578,0,0,0
"105783",2005,7708,0,0,0
"105793",2005,7518,400,0,400
"105823",2005,3275,NA,0,NA
"105853",2005,2046,0,0,0
"105863",2005,2232,60,300,360
"105883",2005,927,0,0,0
"105893",2005,3496,0,0,0
"105903",2005,4221,0,0,0
"105923",2005,5932,0,0,0
"105931",2005,3934,1,0,1
"10594",2005,6812,0,0,0
"105953",2005,6445,200,0,200
"105962",2005,7925,0,0,0
"105981",2005,7497,700,0,700
"105993",2005,7182,150,0,150
"106003",2005,7615,NA,0,NA
"106013",2005,1127,75,0,75
"106063",2005,3970,0,0,0
"106093",2005,5376,0,0,0
"10612",2005,4377,0,0,0
"106133",2005,4181,0,0,0
"106162",2005,2211,0,0,0
"106172",2005,1412,100,0,100
"106183",2005,3860,5000,0,5000
"106192",2005,7888,400,0,400
"106203",2005,2455,200,0,200
"106211",2005,7980,0,0,0
"106221",2005,3423,800,0,800
"106241",2005,3313,7000,0,7000
"106253",2005,5743,150,200,350
"106263",2005,7496,1400,0,1400
"106272",2005,7498,0,0,0
"106302",2005,6904,NA,NA,NA
"106373",2005,3481,0,0,0
"106382",2005,4853,600,0,600
"106392",2005,1248,0,0,0
"106431",2005,4878,3000,0,3000
"106453",2005,4687,200,0,200
"106493",2005,1450,197,0,197
"106542",2005,3646,6,0,6
"106551",2005,3081,0,0,0
"106563",2005,1493,1000,0,1000
"106572",2005,3458,0,0,0
"106581",2005,7537,0,0,0
"106593",2005,6793,0,0,0
"10660",2005,6537,200,0,200
"106613",2005,5020,300,200,500
"106673",2005,3639,0,0,0
"106693",2005,4568,0,0,0
"106733",2005,5447,350,0,350
"106742",2005,5147,0,0,0
"10675",2005,4490,300,0,300
"106803",2005,2782,0,0,0
"106833",2005,2755,0,0,0
"106843",2005,7745,0,0,0
"106853",2005,7828,800,0,800
"106863",2005,889,0,0,0
"106873",2005,3161,50,0,50
"106883",2005,2771,10,60,70
"106901",2005,6887,0,0,0
"106923",2005,3287,0,0,0
"106973",2005,3131,300,0,300
"10703",2005,6971,250,0,250
"107043",2005,4569,100,0,100
"107062",2005,4388,80,0,80
"10707",2005,7538,0,0,0
"107093",2005,3787,0,0,0
"107103",2005,2887,0,0,0
"107131",2005,4152,0,0,0
"107152",2005,3317,2200,350,2550
"107163",2005,4660,0,0,0
"107193",2005,7865,0,0,0
"107223",2005,7502,0,0,0
"107242",2005,3072,0,0,0
"107252",2005,5149,0,0,0
"107272",2005,3706,0,0,0
"107303",2005,3716,0,0,0
"107311",2005,2850,0,0,0
"107323",2005,3475,2000,0,2000
"107342",2005,2689,5000,0,5000
"107353",2005,6458,8000,0,8000
"107363",2005,7763,9900,0,9900
"107422",2005,4996,300,0,300
"107451",2005,3664,0,0,0
"107491",2005,5704,0,0,0
"107513",2005,2871,0,0,0
"107533",2005,6227,13500,0,13500
"10754",2005,7714,0,0,0
"107572",2005,7506,0,0,0
"107603",2005,1070,600,0,600
"107642",2005,6439,300,0,300
"107651",2005,4049,0,0,0
"107682",2005,7989,0,0,0
"107712",2005,7487,0,0,0
"107721",2005,7587,3000,0,3000
"107753",2005,6336,0,0,0
"107763",2005,448,0,0,0
"107783",2005,4262,0,0,0
"10780",2005,6211,0,0,0
"10781",2005,6329,150,0,150
"107843",2005,2624,100,0,100
"107863",2005,6869,6000,0,6000
"107893",2005,5015,0,0,0
"107902",2005,7716,116,0,116
"107922",2005,1633,120,0,120
"107931",2005,7583,NA,0,NA
"107943",2005,3392,0,0,0
"10795",2005,6686,180,0,180
"107963",2005,5731,2000,0,2000
"107973",2005,4325,0,0,0
"107992",2005,1281,3800,0,3800
"108013",2005,4369,20000,1000,21000
"108021",2005,5625,500,0,500
"10806",2005,6219,0,0,0
"108073",2005,6230,100,0,100
"108083",2005,5616,0,0,0
"108091",2005,7217,20000,0,20000
"108131",2005,4534,20000,0,20000
"108162",2005,5241,0,0,0
"108173",2005,7525,0,0,0
"108183",2005,3964,200,0,200
"108203",2005,4572,25000,0,25000
"108211",2005,5610,0,0,0
"108221",2005,5308,2000,0,2000
"108233",2005,7816,0,0,0
"108252",2005,5427,50,0,50
"10834",2005,4647,0,0,0
"108362",2005,6685,0,0,0
"108393",2005,4863,0,0,0
"108412",2005,5821,4000,0,4000
"108423",2005,5302,0,0,0
"108433",2005,5021,0,0,0
"108443",2005,5449,300,0,300
"108523",2005,4501,0,0,0
"108542",2005,6526,0,0,0
"108552",2005,6870,0,0,0
"108561",2005,7091,0,0,0
"108573",2005,6825,500,0,500
"108593",2005,6922,300,0,300
"108633",2005,7528,0,0,0
"108643",2005,5786,0,0,0
"108652",2005,6981,0,0,0
"108663",2005,5955,0,0,0
"108683",2005,5528,200,0,200
"108713",2005,2072,20000,0,20000
"108731",2005,1290,500,0,500
"108763",2005,2747,9000,0,9000
"108771",2005,3801,0,0,0
"108793",2005,6730,7000,0,7000
"10886",2005,6459,0,0,0
"108893",2005,5772,500,0,500
"108903",2005,4909,12000,0,12000
"108923",2005,6103,4000,0,4000
"108943",2005,1869,600,0,600
"108953",2005,7524,650,1060,1710
"108963",2005,7915,0,0,0
"109003",2005,6338,0,0,0
"109013",2005,6195,0,0,0
"109033",2005,6394,15000,0,15000
"109043",2005,5970,300,0,300
"109052",2005,3810,0,0,0
"109073",2005,5604,0,0,0
"109083",2005,6733,0,0,0
"109093",2005,960,0,0,0
"109123",2005,2063,400,0,400
"109133",2005,7521,0,0,0
"109163",2005,6596,0,0,0
"109183",2005,6918,200,0,200
"109211",2005,7825,0,0,0
"10923",2005,8027,650,0,650
"10925",2005,7954,0,0,0
"10926",2005,7977,0,0,0
"109292",2005,7790,0,0,0
"109343",2005,2109,400,0,400
"109353",2005,7520,3800,0,3800
"109361",2005,7045,6000,0,6000
"109383",2005,6369,NA,0,NA
"109423",2005,5648,300,0,300
"109442",2005,4200,0,0,0
"109453",2005,6929,300,0,300
"10947",2005,7347,0,0,0
"109513",2005,4001,0,0,0
"109523",2005,6521,200,0,200
"109543",2005,5706,0,0,0
"109623",2005,6531,0,0,0
"109633",2005,5356,0,0,0
"109643",2005,1545,0,0,0
"109663",2005,5228,0,0,0
"109673",2005,6205,1200,0,1200
"109703",2005,7503,0,0,0
"109712",2005,7504,0,0,0
"109723",2005,5220,400,0,400
"109732",2005,7671,0,0,0
"109763",2005,6161,0,0,0
"10977",2005,7815,0,0,0
"109793",2005,5040,0,0,0
"109813",2005,7311,800,0,800
"109863",2005,7731,2000,0,2000
"109883",2005,6920,200,0,200
"109923",2005,5727,0,0,0
"109943",2005,3146,0,0,0
"10997",2005,7799,0,0,0
"11000",2005,7809,0,0,0
"110061",2005,2065,100,0,100
"110083",2005,5306,100,0,100
"110103",2005,3349,300,0,300
"114653",2005,5742,150,0,150
"114673",2005,6072,500,0,500
"114703",2005,5326,0,0,0
"114722",2005,7360,750,0,750
"11476",2005,7340,0,0,0
"11477",2005,7797,0,0,0
"11481",2005,7622,0,0,0
"11486",2005,7569,400,0,400
"114873",2005,5628,0,0,0
"114883",2005,6586,0,0,0
"11490",2005,5469,0,0,0
"114911",2005,7513,0,0,0
"114993",2005,5637,0,0,0
"115033",2005,7478,250,150,400
"115043",2005,7670,0,0,0
"11505",2005,6632,400,0,400
"11506",2005,6181,400,0,400
"11507",2005,6193,300,0,300
"115113",2005,5549,860,0,860
"115122",2005,800,800,0,800
"115173",2005,7983,2050,0,2050
"115233",2005,4306,3000,0,3000
"115243",2005,4502,0,0,0
"115271",2005,5832,500,0,500
"115283",2005,3430,0,0,0
"115343",2005,5483,0,0,0
"115383",2005,2901,0,0,0
"115393",2005,6956,0,0,0
"115402",2005,6943,0,0,0
"115453",2005,1897,200,0,200
"115463",2005,7035,0,0,0
"115473",2005,5771,0,0,0
"115492",2005,1677,0,0,0
"115501",2005,1993,0,0,0
"115512",2005,5956,0,0,0
"11555",2005,6404,0,0,0
"115631",2005,5989,1000,0,1000
"115641",2005,6542,NA,0,NA
"11569",2005,6339,0,0,0
"115701",2005,4409,1700,190,1890
"115711",2005,4488,1000,0,1000
"11573",2005,6303,0,0,0
"115753",2005,5882,0,0,0
"115763",2005,7632,16000,0,16000
"115771",2005,7596,0,0,0
"11578",2005,7761,9000,0,9000
"115813",2005,4834,0,0,0
"115823",2005,3469,200,0,200
"115853",2005,7720,0,0,0
"115862",2005,6318,5200,NA,NA
"115892",2005,7737,0,0,0
"115901",2005,7589,0,0,0
"115911",2005,6883,400,0,400
"115953",2005,6217,0,0,0
"115971",2005,4333,20,0,20
"116033",2005,7268,0,0,0
"116042",2005,6095,1200,700,1900
"116063",2005,4321,600,0,600
"116072",2005,4592,40,0,40
"11609",2005,5261,0,0,0
"116103",2005,4271,350,60,410
"116153",2005,5687,0,0,0
"11618",2005,5623,0,0,0
"116202",2005,4481,0,0,0
"116233",2005,7858,300,0,300
"116241",2005,7979,100,0,100
"11629",2005,7810,0,0,0
"116303",2005,485,500,0,500
"116313",2005,4224,0,0,0
"116331",2005,3387,0,0,0
"116351",2005,1776,0,0,0
"11649",2005,507,0,0,0
"11650",2005,1693,0,0,0
"116583",2005,567,0,0,0
"11660",2005,1960,0,0,0
"116621",2005,6062,0,0,0
"116641",2005,1481,0,0,0
"11667",2005,6905,0,0,0
"116712",2005,3307,3000,0,3000
"116721",2005,7680,0,0,0
"11673",2005,7323,50,0,50
"116743",2005,6766,200,0,200
"116752",2005,7449,0,0,0
"11676",2005,7794,0,0,0
"116801",2005,6032,0,0,0
"116853",2005,3453,20000,0,20000
"116883",2005,5587,0,0,0
"11690",2005,539,0,0,0
"116912",2005,3592,400,0,400
"116923",2005,1339,450,0,450
"116931",2005,3218,100,0,100
"116943",2005,3558,500,0,500
"11695",2005,6849,0,0,0
"11703",2005,5844,0,0,0
"117043",2005,3908,400,0,400
"117083",2005,5806,500,0,500
"117102",2005,5298,200,0,200
"117113",2005,1435,0,0,0
"117133",2005,1668,0,0,0
"117191",2005,4822,0,0,0
"117213",2005,4248,0,0,0
"117221",2005,6851,0,0,0
"117273",2005,3297,40,0,40
"117292",2005,1591,0,0,0
"117302",2005,963,0,0,0
"117313",2005,940,0,0,0
"117323",2005,781,0,0,0
"117333",2005,1863,1760,0,1760
"117343",2005,1104,0,0,0
"117351",2005,758,0,0,0
"117373",2005,2929,0,0,0
"117383",2005,440,0,0,0
"11746",2005,7722,4000,0,4000
"117493",2005,717,0,0,0
"117501",2005,1979,300,400,700
"117513",2005,2120,NA,0,NA
"117522",2005,1440,0,0,0
"117533",2005,1800,0,0,0
"117543",2005,1952,0,0,0
"117552",2005,2042,50,0,50
"117613",2005,2151,0,0,0
"117623",2005,1734,200,700,900
"117631",2005,1229,200,125,325
"11767",2005,3394,0,0,0
"117732",2005,4136,12000,0,12000
"117741",2005,3853,0,0,0
"117763",2005,3905,0,0,0
"117773",2005,4074,400,0,400
"11779",2005,4802,200,0,200
"117843",2005,6672,0,0,0
"117863",2005,3780,150,2700,2850
"117881",2005,3601,400,0,400
"117912",2005,7314,0,0,0
"11795",2005,6800,0,0,0
"117963",2005,6926,350,150,500
"117973",2005,5107,0,0,0
"117983",2005,6378,0,0,0
"117993",2005,4198,2500,1000,3500
"118003",2005,5655,0,0,0
"118011",2005,6021,800,50,850
"118033",2005,2890,0,0,0
"118043",2005,177,0,0,0
"118053",2005,703,0,0,0
"118063",2005,767,0,0,0
"11809",2005,876,0,0,0
"118132",2005,7058,100,0,100
"118151",2005,1621,NA,0,NA
"118163",2005,1099,0,0,0
"118171",2005,1032,100,25,125
"118183",2005,4714,0,0,0
"118193",2005,2584,0,0,0
"118203",2005,4167,0,0,0
"118213",2005,5585,0,0,0
"118222",2005,4176,0,0,0
"118272",2005,1028,0,0,0
"118283",2005,1557,0,0,0
"118293",2005,3412,200,0,200
"118301",2005,1345,30,0,30
"118363",2005,1855,2000,400,2400
"11837",2005,6454,5500,0,5500
"118401",2005,822,0,0,0
"118412",2005,509,0,0,0
"118462",2005,92,0,0,0
"118473",2005,4019,600,0,600
"118483",2005,1067,1000,0,1000
"118563",2005,476,0,0,0
"118573",2005,5292,0,0,0
"118583",2005,6298,200,0,200
"118603",2005,5077,0,0,0
"118613",2005,5544,0,0,0
"118623",2005,7649,800,400,1200
"11874",2005,6330,600,0,600
"118753",2005,6,0,0,0
"118783",2005,444,0,0,0
"118833",2005,7595,0,0,0
"118843",2005,6910,0,0,0
"118852",2005,7988,0,0,0
"118862",2005,1967,12000,0,12000
"118873",2005,2227,0,0,0
"118913",2005,5829,0,0,0
"118922",2005,7838,15000,0,15000
"118943",2005,23,0,0,0
"118953",2005,1762,0,0,0
"118963",2005,6140,0,0,0
"118973",2005,512,0,0,0
"118983",2005,6306,NA,0,NA
"118993",2005,7943,0,0,0
"119011",2005,912,0,0,0
"119033",2005,3258,0,0,0
"119041",2005,1059,0,0,0
"119052",2005,6982,0,0,0
"119093",2005,8013,200,1350,1550
"119103",2005,2562,0,0,0
"119112",2005,7845,0,0,0
"119133",2005,2919,0,0,0
"119141",2005,6972,0,0,0
"11915",2005,1908,0,0,0
"119202",2005,5646,2500,0,2500
"119223",2005,1951,5000,0,5000
"119243",2005,4405,0,0,0
"119253",2005,7636,0,0,0
"119263",2005,4163,0,0,0
"119273",2005,4383,200,0,200
"11928",2005,6332,3600,0,3600
"119333",2005,2915,0,0,0
"119342",2005,4400,0,0,0
"119383",2005,4672,150,0,150
"119391",2005,6088,220,0,220
"119403",2005,4233,0,0,0
"119412",2005,6807,0,0,0
"119442",2005,6047,0,0,0
"119453",2005,4120,0,0,0
"119472",2005,6025,0,0,0
"119543",2005,5654,10000,1000,11000
"119573",2005,7240,20,532,552
"119583",2005,4735,0,0,0
"11959",2005,5047,500,0,500
"119623",2005,3094,4500,0,4500
"119631",2005,8029,18000,0,18000
"119673",2005,6753,0,0,0
"119683",2005,4410,0,0,0
"119723",2005,5174,0,0,0
"119741",2005,6418,0,0,0
"119801",2005,6152,100,60,160
"11981",2005,6400,0,0,0
"119851",2005,2126,28,0,28
"119873",2005,6780,400,0,400
"119913",2005,4004,0,0,0
"119931",2005,5717,500,0,500
"119943",2005,6590,8000,0,8000
"119972",2005,6815,0,0,0
"120001",2005,5583,1,0,1
"120033",2005,6302,0,0,0
