KIDS,KID97,ER30000,ER30001,ER30002,ER33401,ER33402,ER33403,DEMREL97,PCG,PCGCHREL97,Q1PCRAW,BPI_E97,BPI_N97,BPI_T97,POSBEH97,Q1PCSS,Q1PCPR,Q1PCW
1,1.2,2,605,31,1892,3,30,6,1,4,38,99,99,99,0,114,82,543
1,1.2,2,607,40,4173,2,30,6,1,4,32,8,6,14,3.8,94,35,524
1,1.2,2,607,42,4173,4,30,6,1,4,32,11,8,18,2.5,94,35,524
1,1.2,2,608,186,1732,3,30,6,1,4,27,10,3,13,4,79,8,509
1,1.2,2,610,33,3036,3,33,6,1,4,99,11,3,14,3.4000001,0,0,0
1,1.2,2,613,31,3641,3,30,6,1,4,30,4,0,4,4.5,89,24,518
1,1.2,2,620,33,210,4,30,6,1,4,33,5,3,7,3.8,97,42,526
1,1.2,2,620,35,210,5,30,6,1,4,33,0,0,0,4.5,97,42,526
1,1.2,2,620,37,985,3,30,6,1,4,38,10,4,13,4.0999999,118,88,543
1,1.2,2,620,39,985,4,30,6,1,4,38,99,99,99,3.1099999,118,88,543
1,1.2,2,624,172,2767,4,33,6,1,4,99,9,8,17,3.7,0,0,0
1,1.2,2,624,173,2767,5,33,6,1,4,99,5,3,8,4.1999998,0,0,0
1,1.2,2,625,30,2488,4,30,6,1,4,43,6,3,9,2.8800001,162,99,573
1,1.2,2,625,31,3446,3,30,6,1,4,36,9,3,12,3.5999999,110,74,536
1,1.2,2,625,32,3446,4,30,6,1,4,36,3,0,3,4.1999998,110,74,536
1,1.2,2,626,44,4515,2,30,6,1,4,99,9,1,10,3.2,0,0,0
1,1.2,2,626,45,1972,3,30,6,1,4,38,10,3,12,4,115,85,543
1,1.2,2,626,47,4515,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,626,48,4296,4,30,6,1,4,34,99,99,99,0,98,45,530
1,1.2,2,626,189,4296,3,30,6,1,4,34,5,1,6,4.3000002,98,45,530
1,1.2,2,628,34,6110,3,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,630,33,5219,4,30,6,1,4,39,0,0,0,4.8000002,127,96,547
1,1.2,2,631,35,2144,4,30,6,1,4,99,11,7,17,3.5,0,0,0
1,1.2,2,632,176,2843,4,35,6,1,4,31,9,6,15,4.1999998,91,27,521
1,1.2,2,632,177,2843,5,35,6,1,4,31,5,0,5,4.5999999,91,27,521
1,1.2,2,633,41,1239,4,30,6,1,4,33,1,0,1,4.4000001,94,34,526
1,1.2,2,633,42,1239,5,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,634,31,434,5,33,6,1,4,28,11,2,12,3.8,81,10,512
1,1.2,2,634,32,434,3,30,6,1,4,28,1,0,1,4.4000001,81,10,512
1,1.2,2,634,34,432,3,30,6,1,4,37,99,99,99,0,111,76,540
1,1.2,2,636,31,3931,3,30,6,1,4,37,13,10,22,3.0999999,114,83,540
1,1.2,2,636,33,3931,5,30,6,1,4,37,3,1,4,4.4000001,114,83,540
1,1.2,2,639,32,3304,3,33,6,1,4,34,8,6,14,3.5999999,99,48,530
1,1.2,2,644,31,331,3,30,6,1,4,33,7,7,14,3.7,97,42,526
1,1.2,2,647,33,3861,4,30,6,1,4,31,5,1,6,4.5,95,36,521
1,1.2,2,647,34,3861,5,30,6,1,4,31,7,3,10,4.3000002,95,36,521
1,1.2,2,649,32,4650,2,30,6,2,4,28,8,5,13,3.8,82,11,512
1,1.2,2,649,33,4650,3,30,6,2,4,28,12,6,18,3.2,82,11,512
1,1.2,2,649,34,3521,3,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,650,178,4041,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,652,33,793,5,30,6,1,4,31,4,3,7,4.8000002,90,25,521
1,1.2,2,652,34,440,4,30,6,1,4,35,7,2,8,4.0999999,104,61,533
1,1.2,2,652,35,793,6,30,6,1,4,31,5,0,5,4.4000001,90,25,521
1,1.2,2,652,37,1938,3,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,654,32,1343,2,30,6,1,4,99,12,7,19,3.7,0,0,0
1,1.2,2,654,33,1343,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,655,30,28,3,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,655,31,28,4,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,656,31,3845,3,30,6,1,4,36,4,1,5,4.1999998,109,72,536
1,1.2,2,656,33,3427,3,30,6,1,4,34,6,7,12,4,98,46,530
1,1.2,2,656,34,3427,4,30,6,1,4,34,5,3,8,3.8,98,46,530
1,1.2,2,656,35,3845,5,30,6,1,4,36,9,2,11,3.5999999,109,72,536
1,1.2,2,664,30,2395,3,30,6,1,4,38,0,0,0,4.6999998,118,89,543
1,1.2,2,664,32,536,3,30,6,1,4,37,9,3,12,3.9000001,113,81,540
1,1.2,2,664,34,536,4,30,6,1,4,37,3,3,6,4.9000001,113,81,540
1,1.2,2,664,35,2395,4,30,6,1,4,38,0,1,1,4.9000001,118,89,543
1,1.2,2,672,172,1667,3,30,6,1,4,99,3,1,4,5,0,0,0
1,1.2,2,672,174,1667,5,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,673,32,3866,3,30,6,1,4,99,99,0,99,4.4000001,0,0,0
1,1.2,2,673,33,2486,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,673,174,3866,4,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,674,30,2203,3,30,6,1,4,99,1,0,1,4.5,0,0,0
1,1.2,2,674,31,2204,3,30,6,1,4,29,99,99,99,0,84,14,515
1,1.2,2,677,34,5539,4,30,6,1,4,99,1,0,1,4.8000002,0,0,0
1,1.2,2,677,37,5694,2,30,6,1,4,30,10,5,15,4.4000001,91,26,518
1,1.2,2,686,36,3788,6,60,6,1,4,24,99,99,99,0,76,5,500
1,1.2,2,687,171,5144,6,60,6,1,4,99,4,3,7,4.9000001,0,0,0
1,1.2,2,691,30,426,2,30,6,1,4,99,8,5,13,4.1999998,0,0,0
1,1.2,2,691,31,428,3,30,6,1,4,34,1,99,99,4.9000001,99,48,530
1,1.2,2,691,32,426,3,30,6,1,4,99,1,3,4,4.3000002,0,0,0
1,1.2,2,691,33,428,4,30,6,1,4,34,0,0,0,4.8000002,99,48,530
1,1.2,2,691,34,76,3,30,6,1,4,30,2,2,4,4.5999999,87,19,518
1,1.2,2,691,35,76,4,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,691,36,2554,3,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,692,33,997,5,30,6,1,4,31,2,0,2,4.6999998,92,29,521
1,1.2,2,692,38,3372,3,30,6,1,4,31,8,1,9,4.1999998,90,25,521
1,1.2,2,692,39,3372,4,30,6,1,4,31,99,99,99,9,90,25,521
1,1.2,2,694,33,1431,4,30,6,1,4,33,0,0,0,5,95,37,526
1,1.2,2,694,34,1431,5,30,6,1,4,33,6,0,6,3.9000001,95,37,526
1,1.2,2,698,34,4010,3,30,6,1,4,32,7,1,8,4.8000002,93,33,524
1,1.2,2,698,35,4010,4,30,6,1,4,32,7,2,9,4.5999999,93,33,524
1,1.2,2,699,33,5455,3,30,6,1,4,29,10,6,15,4.0999999,84,14,515
1,1.2,2,699,34,5455,4,30,6,1,4,29,12,8,19,3.8,84,14,515
1,1.2,2,699,35,3053,3,30,6,1,4,34,99,99,99,0,97,41,530
1,1.2,2,699,36,3053,4,30,6,1,4,34,99,99,99,0,97,41,530
1,1.2,2,700,32,2059,3,30,6,1,4,32,9,2,11,4.5999999,92,30,524
1,1.2,2,700,34,2059,4,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,702,32,765,2,30,6,1,4,33,3,2,5,4.1999998,94,34,526
1,1.2,2,704,30,342,3,30,6,1,4,35,8,6,13,3.2,100,50,533
1,1.2,2,704,31,342,4,30,6,1,4,35,6,2,7,4.1999998,100,50,533
1,1.2,2,706,30,2375,4,30,6,1,4,35,99,99,99,0,100,50,533
1,1.2,2,706,171,2375,3,30,6,1,4,35,8,3,11,4.0999999,100,50,533
1,1.2,2,706,177,1365,4,30,6,1,4,32,8,1,8,3.7,95,38,524
1,1.2,2,707,30,3381,3,30,6,1,4,33,4,1,5,4.5999999,93,32,526
1,1.2,2,707,32,3381,4,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,709,38,3482,3,30,6,1,4,33,99,6,99,3,93,32,526
1,1.2,2,709,39,3482,4,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,709,40,4019,6,60,6,1,4,31,99,99,99,0,98,43,521
1,1.2,2,711,30,1818,3,30,6,1,4,32,1,0,1,4,94,35,524
1,1.2,2,711,31,1818,4,30,6,1,4,32,0,1,1,4.0999999,94,35,524
1,1.2,2,712,34,1500,3,30,6,1,4,32,0,2,2,4.6999998,95,38,524
1,1.2,2,713,37,1375,3,30,6,1,4,36,8,3,11,3.7,106,65,536
1,1.2,2,713,39,1580,3,30,6,1,4,32,99,99,99,0,95,37,524
1,1.2,2,713,184,6033,3,33,6,1,4,99,3,0,3,4.8000002,0,0,0
1,1.2,2,717,33,4475,4,30,6,1,4,38,99,99,99,0,115,85,543
1,1.2,2,719,173,5410,3,33,6,1,4,35,8,2,10,4.5999999,101,54,533
1,1.2,2,722,34,768,3,30,6,1,4,23,99,99,99,0,70,2,497
1,1.2,2,722,35,2045,3,30,6,1,4,30,99,99,99,0,91,28,518
1,1.2,2,725,31,878,2,30,6,1,4,33,3,1,4,4,95,37,526
1,1.2,2,727,30,4718,3,33,6,1,4,37,6,4,10,4.5,113,81,540
1,1.2,2,728,32,5281,4,30,6,1,4,40,5,99,99,3.5,129,98,551
1,1.2,2,728,33,5108,3,30,6,1,4,35,5,0,5,4.4000001,106,65,533
1,1.2,2,729,31,1727,4,30,6,1,4,31,5,12,16,3.4000001,93,32,521
1,1.2,2,729,32,1727,5,30,6,1,4,31,12,3,15,3.8,93,32,521
1,1.2,2,729,40,2274,4,35,6,1,4,35,9,3,12,3.9000001,106,65,533
1,1.2,2,729,41,1226,5,30,6,1,4,35,99,99,99,0,99,48,533
1,1.2,2,729,42,2274,5,35,6,1,4,35,99,99,99,0,106,65,533
1,1.2,2,729,43,1226,6,30,6,1,4,35,99,99,99,0,99,48,533
1,1.2,2,749,33,1412,4,30,6,1,4,34,7,1,8,4.3000002,100,50,530
1,1.2,2,749,34,1412,5,30,6,1,4,34,3,2,5,4.4000001,100,50,530
1,1.2,2,749,35,1050,3,30,6,1,4,29,10,3,12,4.3000002,84,15,515
1,1.2,2,750,31,573,3,30,6,1,4,33,14,10,23,2.0999999,96,39,526
1,1.2,2,750,32,573,4,30,6,1,4,33,99,99,99,0,96,39,526
1,1.2,2,750,33,1476,3,30,6,1,4,37,99,99,99,0,111,76,540
1,1.2,2,750,34,1917,4,30,6,1,4,34,99,99,99,0,97,43,530
1,1.2,2,751,35,1049,3,30,6,2,4,39,4,99,99,4.3000002,124,94,547
1,1.2,2,751,37,1407,2,30,6,1,4,30,5,1,6,3.9000001,90,25,518
1,1.2,2,751,38,1407,3,30,6,1,4,30,99,99,99,0,90,25,518
1,1.2,2,751,39,4604,3,30,6,1,4,30,99,99,99,0,89,23,518
1,1.2,2,759,31,1033,4,30,6,1,4,39,1,2,2,4.5999999,125,95,547
1,1.2,2,760,30,4724,5,30,6,1,4,34,99,99,99,0,99,48,530
1,1.2,2,760,172,2616,3,30,6,1,4,29,1,1,2,4.1999998,86,18,515
1,1.2,2,760,173,2616,4,30,6,1,4,29,8,0,8,3.8,86,18,515
1,1.2,2,760,176,4724,4,30,6,1,4,34,10,0,10,4.4000001,99,48,530
1,1.2,2,762,31,2122,3,30,6,1,4,32,0,0,0,4.0999999,91,28,524
1,1.2,2,762,174,6005,3,83,6,1,4,99,10,8,17,3.7,0,0,0
1,1.2,2,762,175,6005,4,83,6,1,4,99,12,5,17,4,0,0,0
1,1.2,2,769,33,1529,3,30,6,1,4,35,14,5,18,3.0999999,99,48,533
1,1.2,2,769,35,1636,4,30,6,1,4,32,7,4,11,4.5999999,92,30,524
1,1.2,2,769,36,864,3,30,6,1,4,33,7,8,14,3.3,96,39,526
1,1.2,2,769,37,864,5,30,6,1,4,33,5,3,8,3.9000001,96,39,526
1,1.2,2,769,38,1529,4,30,6,1,4,35,6,3,9,3.9000001,99,48,533
1,1.2,2,769,39,1636,5,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,771,31,2213,3,33,6,1,4,28,8,3,11,4,82,11,512
1,1.2,2,771,32,2213,4,33,6,1,4,28,10,4,13,3.7,82,11,512
1,1.2,2,773,36,926,3,30,6,1,4,33,5,2,7,3.8,94,34,526
1,1.2,2,773,37,926,4,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,774,31,938,4,30,6,1,4,38,1,0,1,4.8000002,118,89,543
1,1.2,2,774,32,938,5,30,6,1,4,38,10,3,12,3.9000001,118,89,543
1,1.2,2,775,31,1304,3,30,6,1,4,39,99,99,99,0,122,93,547
1,1.2,2,776,30,4162,2,30,6,1,4,34,13,8,20,3.3,98,46,530
1,1.2,2,777,31,2721,3,30,6,1,4,99,10,4,13,3.5999999,0,0,0
1,1.2,2,779,38,4325,4,30,6,2,4,99,2,2,4,4.3000002,0,0,0
1,1.2,2,782,171,879,3,30,6,1,4,30,1,0,1,4.1999998,86,18,518
1,1.2,2,783,31,5534,3,30,6,1,4,28,99,99,99,0,82,11,512
1,1.2,2,783,32,4777,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,794,30,406,3,30,6,1,4,35,4,0,4,4.3000002,99,48,533
1,1.2,2,794,31,406,4,30,6,1,4,35,99,99,99,0,99,48,533
1,1.2,2,796,32,3496,2,30,6,1,4,30,3,0,3,4.5,91,27,518
1,1.2,2,796,33,3495,3,30,6,1,4,33,3,1,4,4.4000001,96,39,526
1,1.2,2,796,34,3495,4,30,6,1,4,33,7,2,9,4,96,39,526
1,1.2,2,814,32,3330,3,30,6,1,4,38,99,99,99,0,118,88,543
1,1.2,2,817,32,3541,3,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,818,30,655,3,30,6,1,4,37,0,0,0,4.1999998,114,83,540
1,1.2,2,818,32,655,5,30,6,1,4,37,1,1,2,4.5999999,114,83,540
1,1.2,2,819,32,79,5,30,6,1,4,34,10,4,14,3.9000001,100,50,530
1,1.2,2,819,33,78,3,30,6,1,4,99,8,5,13,3.9000001,0,0,0
1,1.2,2,819,34,78,4,30,6,1,4,99,7,1,8,4.5,0,0,0
1,1.2,2,821,31,779,4,30,6,1,4,32,4,6,9,3.9000001,96,38,524
1,1.2,2,823,33,117,4,30,6,1,4,99,2,1,3,5,0,0,0
1,1.2,2,826,32,4321,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,833,35,2903,4,30,6,1,4,35,9,0,9,4.0999999,100,50,533
1,1.2,2,833,36,3795,3,30,6,1,4,30,99,99,99,0,93,32,518
1,1.2,2,833,180,2805,3,30,6,1,4,36,12,99,99,3.0999999,107,69,536
1,1.2,2,833,181,2805,4,30,6,1,4,36,2,1,3,3.5999999,107,69,536
1,1.2,2,834,34,5284,2,30,6,1,4,41,5,1,6,4.8000002,136,99,557
1,1.2,2,834,35,5284,3,30,6,1,4,41,10,5,15,3.7,136,99,557
1,1.2,2,835,30,3918,3,30,6,1,4,36,7,2,8,4,107,69,536
1,1.2,2,835,31,3918,4,30,6,1,4,36,6,2,8,3.8,107,69,536
1,1.2,2,838,30,2387,2,30,6,1,4,37,99,8,99,3.5999999,109,73,540
1,1.2,2,838,31,2387,3,30,6,1,4,37,4,1,5,4.5,109,73,540
1,1.2,2,840,41,1654,3,60,6,1,4,20,99,99,99,2.9000001,64,1,488
1,1.2,2,840,42,615,4,60,6,1,4,22,99,99,99,0,75,5,494
1,1.2,2,840,43,1654,4,60,6,1,4,20,99,99,99,0,64,1,488
1,1.2,2,840,44,613,4,60,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,840,191,613,3,30,6,1,4,99,8,4,12,4.3000002,0,0,0
1,1.2,2,844,32,2193,2,30,6,1,4,35,10,12,21,2.8,100,50,533
1,1.2,2,844,33,2193,3,30,6,1,4,35,8,3,11,3.9000001,100,50,533
1,1.2,2,844,34,3231,4,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,846,30,1437,3,30,6,1,4,17,6,5,11,4.5999999,61,0,478
1,1.2,2,846,40,1882,3,30,6,1,4,40,0,0,0,4.9000001,131,98,551
1,1.2,2,846,43,1882,4,30,6,1,4,40,5,0,5,4.3000002,131,98,551
1,1.2,2,846,44,1885,6,30,6,1,4,29,8,1,9,4.4000001,90,24,515
1,1.2,2,846,45,1437,4,30,6,1,4,17,99,99,99,0,61,0,478
1,1.2,2,853,30,1070,3,30,6,1,4,38,99,99,99,0,114,82,543
1,1.2,2,856,33,1984,5,30,6,1,4,99,3,5,8,4.0999999,0,0,0
1,1.2,2,856,34,1426,4,30,6,1,4,33,2,2,4,4.5999999,97,42,526
1,1.2,2,856,35,1424,3,30,6,1,4,37,9,8,17,4.3000002,113,81,540
1,1.2,2,856,36,1426,5,30,6,1,4,33,2,0,2,4.5999999,97,42,526
1,1.2,2,856,38,1424,4,30,6,1,4,37,14,3,17,3.9000001,113,81,540
1,1.2,2,857,30,514,4,30,6,1,4,27,4,4,8,4.3000002,84,15,509
1,1.2,2,857,31,514,5,30,6,1,4,27,12,4,16,4.5999999,84,15,509
1,1.2,2,863,32,4003,3,30,6,1,4,35,2,3,5,4.1999998,99,48,533
1,1.2,2,863,33,4003,4,30,6,1,4,35,99,0,99,4.3000002,99,48,533
1,1.2,2,863,34,3786,3,30,6,1,4,41,0,0,0,4.8000002,137,99,557
1,1.2,2,863,35,3786,4,30,6,1,4,41,3,99,99,4.6700001,137,99,557
1,1.2,2,866,32,1098,4,30,6,1,4,99,6,2,8,4,0,0,0
1,1.2,2,866,33,1098,5,30,6,1,4,99,10,2,12,4.1999998,0,0,0
1,1.2,2,868,31,6189,3,30,6,1,4,34,12,7,19,4.3000002,99,48,530
1,1.2,2,868,34,3198,3,30,6,1,4,34,3,0,3,4.0999999,98,46,530
1,1.2,2,868,36,3198,4,30,6,1,4,34,99,99,99,0,98,46,530
1,1.2,2,868,37,4196,3,30,6,1,4,34,99,99,99,0,97,41,530
1,1.2,2,875,35,1642,3,30,6,1,4,33,3,2,5,4.5,94,34,526
1,1.2,2,875,36,1642,4,30,6,1,4,33,9,1,9,4,94,34,526
1,1.2,2,880,30,1062,3,30,6,1,4,35,10,7,17,3.5999999,104,62,533
1,1.2,2,880,31,1062,4,30,6,1,4,35,8,4,12,3.3,104,62,533
1,1.2,2,880,33,603,4,60,6,1,4,30,99,99,99,0,91,26,518
1,1.2,2,891,31,85,3,30,6,1,4,40,5,2,7,4.3000002,128,97,551
1,1.2,2,891,32,85,4,30,6,1,4,40,99,99,99,0,128,97,551
1,1.2,2,893,31,3943,3,30,6,1,4,32,5,3,8,4.4000001,92,30,524
1,1.2,2,893,32,3943,4,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,897,34,3278,4,95,6,3,4,33,3,4,7,5,111,77,526
1,1.2,2,897,35,4419,3,60,6,3,4,42,11,4,15,4.3000002,150,99,565
1,1.2,2,898,33,1320,3,30,6,1,4,30,5,0,5,4.5,89,24,518
1,1.2,2,898,34,1320,4,30,6,1,4,30,99,99,99,0,89,24,518
1,1.2,2,898,35,4821,5,30,6,1,4,31,99,99,99,0,93,32,521
1,1.2,2,899,32,2550,4,60,6,2,4,99,12,4,16,3.5999999,0,0,0
1,1.2,2,899,33,3032,3,30,6,1,4,38,1,2,3,4.3000002,116,86,543
1,1.2,2,908,36,2159,3,30,6,1,4,32,9,1,9,3.5999999,94,35,524
1,1.2,2,908,37,2159,4,30,6,1,4,32,99,99,99,0,94,35,524
1,1.2,2,909,32,5203,5,30,6,1,4,39,7,7,13,2.7,124,94,547
1,1.2,2,910,36,1219,3,30,6,1,4,40,6,1,7,4.5,128,97,551
1,1.2,2,913,31,2736,3,30,6,1,4,38,1,1,2,4.3000002,118,89,543
1,1.2,2,915,30,1409,3,30,6,1,4,38,5,3,8,4.1999998,118,88,543
1,1.2,2,915,31,1866,3,30,6,1,4,37,8,1,9,3.5,111,76,540
1,1.2,2,915,32,1866,4,30,6,1,4,37,4,0,4,4,111,76,540
1,1.2,2,915,33,2980,3,30,6,1,4,36,5,7,12,4.0999999,107,69,536
1,1.2,2,915,34,1409,4,30,6,1,4,38,4,2,6,3.9000001,118,88,543
1,1.2,2,915,35,2980,4,30,6,1,4,36,13,6,19,3.4000001,107,69,536
1,1.2,2,916,36,4922,2,30,6,1,4,99,11,7,17,3.8,0,0,0
1,1.2,2,916,184,5341,4,60,6,1,4,99,9,5,14,4,0,0,0
1,1.2,2,916,190,4976,4,83,6,1,4,99,10,7,17,4.5,0,0,0
1,1.2,2,916,191,4976,5,83,6,1,4,99,5,1,6,3.8,0,0,0
1,1.2,2,920,30,3233,3,30,6,1,4,31,6,2,8,4.4000001,89,23,521
1,1.2,2,920,31,3233,4,30,6,1,4,31,3,0,3,4.4000001,89,23,521
1,1.2,2,922,31,2976,3,30,6,1,4,33,0,0,0,4.6999998,93,32,526
1,1.2,2,922,32,1394,3,30,6,1,4,36,7,1,8,4.0999999,103,58,536
1,1.2,2,922,33,1394,4,30,6,1,4,36,99,99,99,0,103,58,536
1,1.2,2,922,34,2976,4,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,922,35,2403,3,30,6,1,4,28,99,99,99,0,82,11,512
1,1.2,2,922,36,1588,3,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,931,32,71,3,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,931,33,71,4,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,935,30,4474,2,30,6,1,4,37,11,6,16,3.8,111,76,540
1,1.2,2,935,31,2681,3,30,6,1,4,35,1,4,5,4.6999998,100,50,533
1,1.2,2,935,32,2681,4,30,6,1,4,35,10,2,11,4.3000002,100,50,533
1,1.2,2,935,34,4474,3,30,6,1,4,37,8,1,9,4,111,76,540
1,1.2,2,939,33,2719,3,30,6,1,4,39,99,99,99,0,122,93,547
1,1.2,2,941,34,584,5,30,6,1,4,35,3,3,6,4.6999998,106,65,533
1,1.2,2,941,37,443,3,30,6,1,4,34,99,99,99,0,100,50,530
1,1.2,2,941,38,2574,3,30,6,1,4,35,99,99,99,0,103,58,533
1,1.2,2,941,39,443,4,30,6,1,4,34,99,99,99,0,100,50,530
1,1.2,2,941,184,442,2,30,6,1,4,34,2,3,5,4.4000001,103,57,530
1,1.2,2,941,187,2574,4,83,6,1,4,35,11,7,17,3.9000001,103,58,533
1,1.2,2,946,30,4948,3,30,6,1,4,38,9,5,14,3.8,120,90,543
1,1.2,2,952,32,1976,4,30,6,1,4,33,3,1,4,4.5999999,97,42,526
1,1.2,2,961,34,46,2,30,6,1,4,99,13,4,16,3.8,0,0,0
1,1.2,2,961,35,46,3,30,6,1,4,99,11,3,14,4,0,0,0
1,1.2,2,961,36,38,2,30,6,1,4,33,99,4,99,4.3000002,95,37,526
1,1.2,2,961,37,5680,4,30,6,1,4,35,6,2,8,4.1999998,101,54,533
1,1.2,2,961,38,5680,5,30,6,1,4,35,99,99,99,0,101,54,533
1,1.2,2,964,32,5291,3,30,6,2,4,32,13,10,23,3.7,96,38,524
1,1.2,2,964,35,5291,2,30,6,2,4,32,14,10,23,3.5999999,96,38,524
1,1.2,2,970,32,1695,4,30,6,1,4,37,6,2,8,4.3000002,113,81,540
1,1.2,2,970,33,4384,3,30,6,1,4,39,10,2,11,4.1999998,120,91,547
1,1.2,2,971,30,4981,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,976,33,2618,5,30,6,1,4,39,7,1,8,4.4000001,124,94,547
1,1.2,2,980,30,2442,3,30,6,1,4,37,7,5,12,3.8900001,109,73,540
1,1.2,2,980,31,2442,4,30,6,1,4,37,11,10,21,3,111,76,540
1,1.2,2,982,32,4886,2,30,6,1,4,34,10,0,10,3.9000001,98,46,530
1,1.2,2,998,32,2024,4,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,998,33,2024,5,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,999,31,885,4,30,6,1,4,32,7,0,7,4.4000001,94,35,524
1,1.2,2,999,32,885,5,30,6,1,4,32,4,1,5,4.3000002,94,35,524
1,1.2,2,999,33,4220,3,30,6,1,4,36,10,3,12,4,107,69,536
1,1.2,2,999,34,4220,4,30,6,1,4,36,10,3,13,3.7,107,69,536
1,1.2,2,1000,31,417,3,30,6,1,4,38,2,0,2,4.4000001,118,89,543
1,1.2,2,1000,32,1490,4,30,6,1,4,30,5,5,9,3.3,91,28,518
1,1.2,2,1000,33,417,4,30,6,1,4,38,4,0,4,3.9000001,118,89,543
1,1.2,2,1000,34,1190,3,30,6,1,4,39,3,0,3,4.6999998,125,95,547
1,1.2,2,1000,35,1190,4,30,6,1,4,39,6,0,6,4.5,125,95,547
1,1.2,2,1013,31,3884,4,30,6,1,4,39,6,1,7,9,125,95,547
1,1.2,2,1013,32,5524,3,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,1013,33,5524,5,30,6,1,4,99,2,0,2,4.5,0,0,0
1,1.2,2,1014,32,2548,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,1028,39,6171,4,30,6,1,4,99,5,1,6,5,0,0,0
1,1.2,2,1028,40,6171,5,30,6,1,4,99,10,4,14,4.4000001,0,0,0
1,1.2,2,1033,31,5796,3,30,6,1,4,41,99,99,99,0,138,99,557
1,1.2,2,1036,31,1992,3,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,1037,36,3717,4,30,6,1,4,31,9,3,12,3.8,89,23,521
1,1.2,2,1037,37,3717,5,30,6,1,4,31,99,99,99,0,89,23,521
1,1.2,2,1038,32,2330,2,30,6,1,4,34,9,7,16,4.1999998,104,61,530
1,1.2,2,1038,33,2332,3,30,6,1,4,36,99,99,99,0,106,65,536
1,1.2,2,1043,33,3543,5,30,6,1,4,36,1,1,2,4.4000001,108,71,536
1,1.2,2,1043,34,3543,6,30,6,1,4,36,1,1,2,4.3000002,108,71,536
1,1.2,2,1043,35,3391,3,30,6,1,4,30,0,2,2,4.8000002,89,24,518
1,1.2,2,1043,36,3391,4,30,6,1,4,30,7,7,13,3.5999999,89,24,518
1,1.2,2,1043,37,3542,3,30,6,1,4,35,7,8,14,3.5,100,50,533
1,1.2,2,1043,38,3542,4,30,6,1,4,35,99,99,99,0,100,50,533
1,1.2,2,1043,181,3394,3,30,6,1,4,31,99,99,99,0,92,29,521
1,1.2,2,1045,31,4633,4,60,6,1,4,22,2,0,2,4.1999998,67,1,494
1,1.2,2,1047,32,2285,2,30,6,1,4,34,8,4,12,3.8,99,48,530
1,1.2,2,1048,34,1948,2,30,6,1,4,34,5,0,5,4.0999999,97,41,530
1,1.2,2,1048,37,1948,3,30,6,1,4,34,7,3,10,4.1999998,97,41,530
1,1.2,2,1048,38,2079,3,30,6,1,4,32,99,99,99,0,97,41,524
1,1.2,2,1048,39,2079,4,30,6,1,4,32,99,99,99,0,97,41,524
1,1.2,2,1048,182,1268,3,30,6,1,4,23,1,1,1,4.6999998,84,15,497
1,1.2,2,1048,184,1762,2,30,6,1,4,26,10,9,18,3.4000001,79,8,506
1,1.2,2,1048,185,1762,3,30,6,1,4,26,11,6,16,3.0999999,79,8,506
1,1.2,2,1048,194,2838,3,30,6,1,4,27,4,1,5,3.5599999,79,8,509
1,1.2,2,1048,195,2838,6,30,6,1,4,27,3,2,5,4,79,8,509
