"","KID","LW_std","LW_raw","PC_std","PC_raw","AP_std","AP_raw","DigSpan","BPE","BPN","year"
"9364",3441005,95,47,100,30,117,47,14,0,0,2007
"9365",5012038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9366",5012039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9367",5012177,95,47,86,24,91,36,17,5,0,2007
"9368",5014035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9369",5014040,92,40,99,26,83,28,12,8,3,2007
"9370",5015034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9371",5015035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9372",5015036,NA,NA,NA,NA,NA,NA,NA,4,0,2007
"9373",5015177,NA,NA,NA,NA,NA,NA,NA,1,2,2007
"9374",5016033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9375",5016034,154,56,112,34,113,48,18,6,5,2007
"9376",5017032,91,47,98,31,85,35,13,6,4,2007
"9377",5017175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9378",5018033,100,50,81,23,74,28,14,9,7,2007
"9379",5018034,117,52,105,30,101,40,11,11,3,2007
"9380",5031038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9381",5031039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9382",5031040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9383",5031041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9384",5031042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9385",5031043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9386",5031044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9387",5031046,90,46,92,28,94,39,NA,11,9,2007
"9388",5031050,93,40,93,23,95,33,15,14,8,2007
"9389",5031052,66,26,82,18,86,29,NA,6,3,2007
"9390",5034040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9391",5034042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9392",5034043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9393",5035031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9394",5036031,136,54,115,31,129,47,19,3,1,2007
"9395",5037034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9396",5037185,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9397",5040033,96,45,85,22,108,41,16,5,4,2007
"9398",5040181,135,55,117,34,99,41,20,2,2,2007
"9399",5045033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9400",5046176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9401",5046177,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9402",5047031,97,50,90,28,98,42,14,2,2,2007
"9403",5047032,95,48,93,28,99,42,14,4,4,2007
"9404",5048039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9405",5048041,85,44,85,26,84,34,12,9,4,2007
"9406",5048045,94,46,98,29,86,33,12,7,0,2007
"9407",5048046,107,47,98,26,97,35,12,3,0,2007
"9408",5052048,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9409",5052049,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9410",5052050,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9411",5052051,91,42,84,21,88,32,11,9,4,2007
"9412",5052052,95,42,91,23,89,31,NA,1,1,2007
"9413",5052192,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9414",5055037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9415",5055038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9416",5055042,77,37,87,24,80,30,10,5,2,2007
"9417",5055043,NA,NA,NA,NA,NA,NA,NA,0,0,2007
"9418",5055044,NA,NA,NA,NA,NA,NA,NA,5,5,2007
"9419",5055176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9420",5057038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9421",5057041,64,33,70,20,67,26,NA,2,0,2007
"9422",5057042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9423",5057044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9424",5057045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9425",5057047,84,39,85,22,93,35,16,2,0,2007
"9426",5057196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9427",5057197,97,44,86,21,88,31,NA,12,8,2007
"9428",5057198,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9429",5061034,130,54,112,32,108,43,18,0,0,2007
"9430",5061035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9431",5065037,82,43,76,23,80,33,NA,7,2,2007
"9432",5065038,86,45,100,33,101,45,21,7,3,2007
"9433",5065039,75,39,68,19,79,32,18,5,3,2007
"9434",5065040,87,45,79,23,96,41,12,3,3,2007
"9435",5065043,95,44,87,22,101,38,17,7,3,2007
"9436",5065045,98,46,92,25,102,39,17,4,3,2007
"9437",5065046,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9438",5066037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9439",5066039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9440",5066040,96,49,74,21,92,38,15,0,0,2007
"9441",5066041,NA,NA,NA,NA,NA,NA,NA,0,1,2007
"9442",5066181,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9443",5067035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9444",5067036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9445",5069037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9446",5069038,115,52,94,27,92,36,15,3,0,2007
"9447",5070175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9448",5071035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9449",5071036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9450",5082030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9451",5120030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9452",5120031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9453",5120032,61,29,54,12,64,23,6,3,0,2007
"9454",5120033,109,48,95,25,80,28,13,4,2,2007
"9455",5126035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9456",5133033,85,43,83,24,83,33,18,4,1,2007
"9457",5133034,76,33,81,19,86,31,NA,12,8,2007
"9458",5133035,88,35,84,17,87,28,13,12,10,2007
"9459",5136039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9460",5136040,80,40,81,23,79,31,12,9,4,2007
"9461",5136041,82,39,90,25,100,40,14,6,0,2007
"9462",5136042,NA,NA,NA,NA,NA,NA,NA,9,1,2007
"9463",5136043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9464",5136180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9465",5136181,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9466",5136183,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9467",5142033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9468",5142034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9469",5142035,118,54,100,32,101,44,18,4,1,2007
"9470",5145034,106,52,92,28,94,39,14,1,0,2007
"9471",5145035,109,51,115,33,107,43,NA,0,0,2007
"9472",5145176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9473",5145177,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9474",5154039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9475",5154041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9476",5154044,114,49,104,28,108,39,16,5,3,2007
"9477",5154045,83,36,79,18,96,34,9,15,13,2007
"9478",5154046,119,49,116,30,138,46,NA,10,3,2007
"9479",5163032,89,42,91,25,84,31,11,NA,NA,2007
"9480",5164032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9481",5164034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9482",5170038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9483",5170040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9484",5170041,87,41,98,28,102,40,14,1,0,2007
"9485",5170042,118,49,122,32,112,39,14,5,3,2007
"9486",5170043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9487",5170185,97,49,93,28,98,41,16,1,0,2007
"9488",5171032,83,42,85,25,92,38,13,6,5,2007
"9489",5177033,90,46,103,32,92,38,13,0,0,2007
"9490",5177035,106,46,99,26,115,40,16,3,0,2007
"9491",5177036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9492",5180032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9493",5182040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9494",5182041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9495",5182042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9496",5182043,96,49,99,31,99,42,19,11,4,2007
"9497",5182044,89,46,98,31,91,38,20,2,3,2007
"9498",5182045,91,44,95,27,99,39,17,2,0,2007
"9499",5182046,91,43,89,24,80,29,14,12,9,2007
"9500",5182047,84,39,87,23,94,36,12,15,2,2007
"9501",5182048,95,45,98,28,96,37,16,6,1,2007
"9502",5199035,106,50,94,27,105,42,14,7,2,2007
"9503",5215032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9504",5215033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9505",5216171,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9506",5219035,94,42,93,24,88,31,9,10,3,2007
"9507",5219193,70,34,74,19,68,25,10,13,5,2007
"9508",5230039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9509",5230041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9510",5230042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9511",5230196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9512",5230197,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9513",5234030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9514",5234031,96,50,94,30,97,42,16,7,3,2007
"9515",5241172,83,41,90,26,85,33,11,6,3,2007
"9516",5259039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9517",5264031,119,51,128,34,123,45,NA,10,3,2007
"9518",5264032,96,43,89,22,110,39,16,6,2,2007
"9519",5274031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9520",5274032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9521",5281032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9522",5287032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9523",5287034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9524",5287035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9525",5287036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9526",5287186,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9527",5287193,90,41,87,22,91,33,NA,10,8,2007
"9528",5287194,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9529",5290034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9530",5290185,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9531",5292039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9532",5292040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9533",5292043,14,7,18,1,25,7,3,1,3,2007
"9534",5299040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9535",5299041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9536",5299042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9537",5299043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9538",5299047,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9539",5299050,84,42,93,28,95,39,12,8,0,2007
"9540",5299055,103,47,119,32,115,42,20,9,4,2007
"9541",5299056,73,31,71,15,84,29,13,8,1,2007
"9542",5299057,73,31,78,18,68,23,11,3,1,2007
"9543",5299058,95,40,99,25,100,34,16,6,0,2007
"9544",5299177,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9545",5299178,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9546",5302037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9547",5302182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9548",5305034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9549",5305035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9550",5305036,86,42,91,26,86,33,11,2,1,2007
"9551",5305037,80,37,84,22,99,38,11,13,4,2007
"9552",5306032,88,45,84,25,88,36,14,13,1,2007
"9553",5306033,93,46,99,30,81,31,10,0,0,2007
"9554",5306173,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9555",5308032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9556",5308033,99,48,89,25,107,43,NA,7,10,2007
"9557",5314032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9558",5314034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9559",5314035,104,52,90,28,85,35,NA,5,0,2007
"9560",5314036,88,44,93,28,84,33,10,7,2,2007
"9561",5314037,73,34,70,17,97,38,7,10,0,2007
"9562",5314038,87,37,95,24,93,32,8,3,0,2007
"9563",5315034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9564",5315036,83,41,100,30,122,49,12,3,6,2007
"9565",5321033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9566",5323030,100,45,89,22,99,36,15,4,1,2007
"9567",5332041,92,43,85,22,97,37,10,3,1,2007
"9568",5332042,92,43,98,27,94,35,14,6,2,2007
"9569",5332043,97,43,92,23,104,37,12,1,0,2007
"9570",5332187,NA,NA,NA,NA,NA,NA,NA,8,0,2007
"9571",5335035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9572",5335036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9573",5336030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9574",5343179,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9575",5343180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9576",5348032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9577",5348033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9578",5348034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9579",5350037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9580",5350039,88,44,88,26,86,34,17,2,0,2007
"9581",5350178,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9582",5363032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9583",5363033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9584",5363034,99,47,103,29,102,39,NA,12,3,2007
"9585",5363035,94,40,112,29,104,36,14,7,0,2007
"9586",5366047,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9587",5366048,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9588",5366049,94,46,88,25,90,35,NA,0,0,2007
"9589",5366193,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9590",5366195,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9591",5375030,95,47,93,27,105,43,11,4,1,2007
"9592",5379032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9593",5379033,99,51,93,29,94,40,17,5,0,2007
"9594",5381032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9595",5392035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9596",5392038,118,52,114,32,108,42,17,0,0,2007
"9597",5392039,89,41,90,23,101,38,13,12,0,2007
"9598",5392040,86,37,88,21,97,34,9,9,2,2007
"9599",5393036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9600",5393037,99,41,99,24,97,32,18,7,1,2007
"9601",5393038,98,40,100,24,96,31,12,1,1,2007
"9602",5393179,92,48,82,25,75,30,13,13,8,2007
"9603",5395035,109,53,103,33,128,54,24,0,0,2007
"9604",5395037,102,45,114,30,111,39,NA,NA,0,2007
"9605",5396034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9606",5397033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9607",5397034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9608",5397036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9609",5403030,91,46,106,33,99,42,13,0,0,2007
"9610",5403174,112,52,117,34,103,42,17,0,0,2007
"9611",5406033,85,42,83,23,90,36,13,0,0,2007
"9612",5406176,103,48,95,26,111,42,12,2,0,2007
"9613",5416035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9614",5417182,99,51,93,29,120,51,12,2,1,2007
"9615",5417183,42,20,42,10,52,19,NA,3,NA,2007
"9616",5424033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9617",5424034,119,49,112,29,112,38,18,9,2,2007
"9618",5425033,102,51,87,26,95,40,NA,6,1,2007
"9619",5425034,96,47,88,24,93,36,17,10,6,2007
"9620",5429031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9621",5429032,87,45,100,32,104,45,NA,2,0,2007
"9622",5429033,92,48,90,28,91,38,15,0,0,2007
"9623",5429035,89,44,84,23,98,40,21,5,2,2007
"9624",5430043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9625",5430044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9626",5430045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9627",5430046,95,49,98,31,88,36,12,12,0,2007
"9628",5430047,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9629",5430050,96,44,106,29,95,35,11,3,0,2007
"9630",5430052,91,40,89,22,86,30,NA,6,5,2007
"9631",5430053,104,43,105,26,104,34,12,0,1,2007
"9632",5430184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9633",5430195,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9634",5430196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9635",5430197,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9636",5430198,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9637",5440032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9638",5440033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9639",5442174,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9640",5442175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9641",5442177,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9642",5442178,NA,NA,NA,NA,NA,NA,NA,11,10,2007
"9643",5443037,98,47,86,23,93,36,12,13,8,2007
"9644",5446032,86,44,89,27,99,42,10,1,0,2007
"9645",5447032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9646",5447033,91,46,79,22,87,35,16,2,1,2007
"9647",5447034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9648",5449033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9649",5449034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9650",5451030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9651",5458035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9652",5458036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9653",5458037,101,42,89,19,82,26,8,8,5,2007
"9654",5458173,128,55,103,33,85,35,18,12,5,2007
"9655",5459032,88,45,84,25,94,39,12,0,0,2007
"9656",5462031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9657",5462032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9658",5462033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9659",5462034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9660",5462035,92,48,92,29,86,36,18,9,1,2007
"9661",5462036,89,38,72,14,75,25,11,8,4,2007
"9662",5463040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9663",5463041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9664",5463044,82,42,96,30,93,39,13,2,0,2007
"9665",5463045,91,40,94,24,89,31,11,10,3,2007
"9666",5463180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9667",5464040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9668",5464041,93,48,86,26,94,40,16,2,1,2007
"9669",5464042,89,45,98,30,91,37,14,8,6,2007
"9670",5464043,99,46,115,31,94,35,11,12,4,2007
"9671",5464183,102,49,97,28,91,35,12,11,5,2007
"9672",5476030,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9673",5478032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9674",5478033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9675",5478034,97,41,99,25,75,24,NA,15,13,2007
"9676",5479031,68,35,75,22,89,37,NA,8,6,2007
"9677",5488031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9678",5491033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9679",5491034,93,45,95,27,93,36,11,2,0,2007
"9680",5493039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9681",5493042,94,44,91,24,94,35,14,11,7,2007
"9682",5495032,104,52,81,24,91,38,11,0,4,2007
"9683",5495033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9684",5495034,139,53,99,25,101,34,14,6,5,2007
"9685",5495176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9686",5499032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9687",5499033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9688",5499036,85,43,85,25,86,34,7,8,1,2007
"9689",5501039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9690",5501041,94,48,104,33,94,39,20,4,2,2007
"9691",5501044,88,44,86,25,107,44,15,8,6,2007
"9692",5501182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9693",5503032,56,22,60,11,64,21,10,3,2,2007
"9694",5503176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9695",5503185,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9696",5521171,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9697",5526044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9698",5526046,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9699",5526047,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9700",5526048,94,47,93,28,92,37,NA,11,9,2007
"9701",5526049,104,51,93,28,98,41,21,2,0,2007
"9702",5526196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9703",5526197,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9704",5527031,99,42,89,20,96,32,11,4,2,2007
"9705",5534032,93,46,85,24,89,35,14,5,3,2007
"9706",5537037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9707",5537038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9708",5537039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9709",5537041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9710",5537042,88,45,101,32,94,40,16,7,1,2007
"9711",5537044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9712",5537180,98,49,106,32,102,42,18,10,8,2007
"9713",5539036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9714",5539037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9715",5539038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9716",5539039,93,40,84,19,95,33,11,13,9,2007
"9717",5539040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9718",5539184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9719",5539187,77,39,89,27,75,29,NA,8,NA,2007
"9720",5539191,64,32,84,24,83,33,10,7,1,2007
"9721",5542032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9722",5547035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9723",5547040,82,42,77,22,86,35,16,0,0,2007
"9724",5547041,42,19,44,9,76,28,6,0,0,2007
"9725",5548036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9726",5548037,89,46,93,29,89,37,14,7,3,2007
"9727",5548038,105,52,79,23,98,42,16,3,0,2007
"9728",5548042,93,42,95,25,100,37,NA,4,1,2007
"9729",5549033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9730",5549034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9731",5549036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9732",5553031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9733",5559034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9734",5559036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9735",5559037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9736",5560040,75,38,83,24,77,30,8,12,3,2007
"9737",5560041,81,36,75,17,79,28,6,9,4,2007
"9738",5560042,96,42,97,25,106,37,15,5,0,2007
"9739",5562032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9740",5565176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9741",5569038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9742",5569039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9743",5569180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9744",5569181,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9745",5569183,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9746",5569197,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9747",5569198,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9748",5570041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9749",5570042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9750",5570043,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9751",5570044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9752",5570047,104,48,100,28,114,43,16,6,0,2007
"9753",5570189,98,51,94,30,88,37,12,4,3,2007
"9754",5570200,109,52,109,33,122,50,15,0,0,2007
"9755",5570201,92,42,83,20,86,31,16,2,1,2007
"9756",5570204,91,43,87,23,91,34,15,10,7,2007
"9757",5573041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9758",5573042,87,42,82,22,89,34,13,1,0,2007
"9759",5573043,99,46,109,30,114,43,12,7,7,2007
"9760",5573044,83,38,84,21,86,31,NA,16,10,2007
"9761",5576037,75,38,87,26,90,37,11,3,7,2007
"9762",5576038,95,47,93,27,116,47,20,0,1,2007
"9763",5576041,81,38,84,22,93,36,14,16,11,2007
"9764",5576176,92,48,95,30,92,39,16,1,1,2007
"9765",5584033,95,47,103,31,116,47,19,1,0,2007
"9766",5592031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9767",5592032,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9768",5592033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9769",5592177,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"9770",5592179,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
