"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2"
"379",452187,1997,42.9666666666667,23.6666666666667,54.4666666666667,34.4666666666667,22.6666666666667
"380",455034,2002,17.6666666666667,0,17.6666666666667,15.6666666666667,0
"381",459031,1997,48.5,9.33333333333333,54.0833333333333,44.1666666666667,8.75
"382",459031,2002,14,17,26.5,14,8
"383",465033,1997,15.0833333333333,0,15.0833333333333,7.08333333333333,0
"384",465033,2002,10.75,3.75,10.75,4,0
"385",465034,1997,19,0,19,11,0
"386",465034,2002,17.5,2.83333333333333,20.3333333333333,12.5,2.83333333333333
"387",473035,1997,9.08333333333333,0,9.08333333333333,9.08333333333333,0
"388",473035,2002,0,0,0,0,0
"389",473036,1997,32.5833333333333,12.1666666666667,39.75,29.5833333333333,7.16666666666667
"390",473036,2002,32.4166666666667,14.4166666666667,42.25,22.4166666666667,14.4166666666667
"391",478038,1997,12.5833333333333,0,12.5833333333333,7.58333333333333,0
"392",478038,2002,7,6.5,13.5,7,6.5
"393",478039,1997,18.0833333333333,0,18.0833333333333,10.0833333333333,0
"394",478039,2002,6.66666666666667,26,28.5,6.66666666666667,26
"395",478040,1997,64.1666666666667,4.66666666666667,64.1666666666667,64.1666666666667,4.66666666666667
"396",478040,2002,19.75,25.5,29.5833333333333,19.1666666666667,19.25
"397",479030,1997,40.5,2.5,43,40.5,2.5
"398",479030,2002,29.5,11.1666666666667,29.5,25.8333333333333,8.16666666666667
"399",479031,1997,41.25,0,41.25,41.25,0
"400",479031,2002,27.5,11.1666666666667,27.5,22.1666666666667,8.16666666666667
"401",486030,1997,41.8333333333333,23.25,47.0833333333333,38.8333333333333,23.25
"402",486030,2002,27,28.6666666666667,32.8333333333333,14.75,16.4166666666667
"403",486031,1997,58.4166666666667,29,61.75,58.4166666666667,29
"404",486031,2002,22.75,26.9166666666667,43.5833333333333,20.6666666666667,26.9166666666667
"405",487035,1997,6.36666666666667,13.2333333333333,17.7,3.53333333333333,6.73333333333333
"406",487035,2002,23.8333333333333,0,23.8333333333333,2.08333333333333,0
"407",487036,1997,58.3166666666667,12.6666666666667,58.9166666666667,58.3166666666667,12.0666666666667
"408",487176,1997,42.8333333333333,11.9166666666667,45.75,35.8333333333333,9.66666666666667
"409",490032,1997,32.6666666666667,10.8333333333333,36.8333333333333,32.6666666666667,10.1666666666667
"410",495034,1997,11,16.5,27.5,3.5,4
"411",495034,2002,9,1,10,4,1
"412",495035,1997,42.6666666666667,2.83333333333333,42.6666666666667,28.6666666666667,2.83333333333333
"413",495035,2002,14.5,3.5,15.5,11.5,1
"414",495036,1997,27.1833333333333,21.6333333333333,40.0333333333333,27.1833333333333,21.6333333333333
"415",495174,1997,47.3333333333333,14.3333333333333,47.3333333333333,47.3333333333333,14.3333333333333
"416",496031,1997,31.1833333333333,0,31.1833333333333,31.1833333333333,0
"417",496031,2002,32.9166666666667,1,32.9166666666667,28.4166666666667,1
"418",496032,1997,22.5333333333333,25.85,37.4166666666667,20.8666666666667,24.85
"419",496032,2002,28.1666666666667,11.75,33.9166666666667,26.9166666666667,10.0833333333333
"420",496183,1997,11.8833333333333,2.66666666666667,14.55,3.96666666666667,2.66666666666667
"421",496184,1997,10.5666666666667,0,10.5666666666667,6.56666666666667,0
"422",503173,1997,24.4166666666667,2.5,24.4166666666667,19.0833333333333,0
"423",508031,1997,1.76666666666667,0.833333333333333,1.76666666666667,1.76666666666667,0.833333333333333
"424",508031,2002,9.16666666666667,0,9.16666666666667,4.16666666666667,0
"425",508032,1997,20.1333333333333,7.16666666666667,25.2166666666667,16.05,7.16666666666667
"426",508032,2002,12.75,4.41666666666667,13.1666666666667,12.75,4.41666666666667
"427",508033,1997,30.9166666666667,24.1666666666667,38.25,23.4166666666667,17.6666666666667
"428",508033,2002,18.25,4.5,18.25,13.25,4.5
"429",510031,1997,4.75,1,4.75,4.75,1
"430",510031,2002,15.6666666666667,17.6666666666667,18.5,15.6666666666667,17.6666666666667
"431",512031,1997,3,0,3,3,0
"432",517030,2002,12.25,30.8333333333333,42.0833333333333,6.41666666666667,27.3333333333333
"433",517031,2002,14.5,1,14.5,11.6666666666667,1
"434",517032,1997,4.91666666666667,14.8,19.35,4.91666666666667,14.8
"435",517032,2002,20.6666666666667,0,20.6666666666667,9.66666666666667,0
"436",517033,1997,14.1666666666667,33.8333333333333,42.5833333333333,11.1666666666667,33.8333333333333
"437",517033,2002,14.7333333333333,27.5,36,12.7333333333333,25.5
"438",517034,1997,16.5833333333333,28.0833333333333,39.25,16.5833333333333,27.0833333333333
"439",517034,2002,17.1666666666667,19.8333333333333,31.3333333333333,15.1666666666667,17.8333333333333
"440",534032,1997,93.0166666666667,0,93.0166666666667,93.0166666666667,0
"441",534032,2002,34.8333333333333,41.5,42.3333333333333,22.75,29.4166666666667
"442",544032,1997,18.5,20,22.5,18.5,18
"443",544032,2002,2,16,16,2,4
"444",548036,1997,17.8333333333333,19.9166666666667,28.25,17.8333333333333,19.9166666666667
"445",548036,2002,11.8333333333333,5.08333333333333,11.8333333333333,11,5.08333333333333
"446",548037,1997,32.05,37.6833333333333,58.6,25.8833333333333,30.1833333333333
"447",548038,1997,68.9166666666667,16.75,73.5,68.9166666666667,16.75
"448",548039,1997,26.1333333333333,11.3666666666667,35,26.1333333333333,11.3666666666667
"449",548039,2002,15.5833333333333,19.5833333333333,24.25,15.5833333333333,19.5833333333333
"450",548040,1997,23.5166666666667,9.26666666666667,30.1833333333333,23.5166666666667,9.26666666666667
"451",548040,2002,37.0166666666667,11.0833333333333,39.6833333333333,37.0166666666667,11.0833333333333
"452",548189,1997,45.3166666666667,11.0833333333333,56.4,43.9833333333333,11.0833333333333
"453",556036,1997,40.75,28.0833333333333,50.5833333333333,24.25,17.8333333333333
"454",556037,1997,57.5833333333333,18.0833333333333,60.1666666666667,55.0833333333333,18.0833333333333
"455",556037,2002,26.9166666666667,0,26.9166666666667,26.9166666666667,0
"456",557176,1997,13.75,50.5,58.75,10.75,47.5
"457",557176,2002,19.3333333333333,7.5,19.3333333333333,19.3333333333333,7.5
"458",557177,1997,14.5833333333333,51.3333333333333,59.5833333333333,11.5833333333333,48.3333333333333
"459",557177,2002,19.3333333333333,7.5,19.3333333333333,19.3333333333333,7.5
"460",563043,1997,27.8333333333333,18.8333333333333,31.8333333333333,24.6833333333333,13.6
"461",563043,2002,16.5,8.25,20.5,15,6.75
"462",563044,1997,13.3333333333333,0,13.3333333333333,7.08333333333333,0
"463",563045,1997,37.4166666666667,14.8333333333333,37.4166666666667,29.35,13.6
"464",563045,2002,24.1666666666667,6.75,24.1666666666667,20.1666666666667,2.75
"465",563046,1997,2.5,0,2.5,2.5,0
"466",563047,1997,26.5,0,26.5,26.5,0
"467",563047,2002,10.0833333333333,0,10.0833333333333,7.16666666666667,0
"468",564034,2002,30.8333333333333,0,30.8333333333333,5.41666666666667,0
"469",565031,1997,15.5833333333333,0,15.5833333333333,15.5833333333333,0
"470",565032,2002,24.7333333333333,21.75,34.65,24.7333333333333,17.5833333333333
"471",565033,1997,15.5833333333333,0,15.5833333333333,15.5833333333333,0
"472",565034,2002,28.8166666666667,17.3333333333333,34.9833333333333,28.8166666666667,17.3333333333333
"473",567177,1997,49.5833333333333,0,49.5833333333333,49.5833333333333,0
"474",569031,1997,3.5,0,3.5,3.5,0
"475",569032,1997,3.5,0,3.5,3.5,0
"476",570035,1997,9.91666666666667,3.5,9.91666666666667,9.91666666666667,3.5
"477",570035,2002,0.5,1.25,1.75,0.5,1.25
"478",570036,1997,4.58333333333333,3.33333333333333,4.58333333333333,4.58333333333333,3.33333333333333
"479",570036,2002,10.0666666666667,2.5,12.5666666666667,10.0666666666667,2.5
"480",573033,1997,9.18333333333333,15.4166666666667,23,8.35,4.58333333333333
"481",573033,2002,9.58333333333333,10.0833333333333,10.0833333333333,9.58333333333333,10.0833333333333
"482",573035,1997,7.96666666666667,19.5,26.6333333333333,7.13333333333333,8.66666666666667
"483",573035,2002,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333
"484",577032,1997,21.75,7.33333333333333,28.0833333333333,21.75,3.33333333333333
"485",577032,2002,0.5,0,0.5,0.5,0
"486",581172,1997,19.6666666666667,0,19.6666666666667,19.6666666666667,0
"487",581172,2002,42.5,2.5,45,13.75,2.5
"488",581173,1997,15.6666666666667,0,15.6666666666667,15.6666666666667,0
"489",581173,2002,45.75,0,45.75,16,0
"490",582032,1997,23.5,20.3333333333333,28.5,19.5,20.3333333333333
"491",582032,2002,13.0833333333333,13.65,20.7333333333333,13.0833333333333,13.65
"492",582033,1997,28.9166666666667,7.91666666666667,28.9166666666667,19.9166666666667,7.91666666666667
"493",582033,2002,16.5,0,16.5,16.5,0
"494",582034,1997,33.75,31.8333333333333,50.75,33.75,24.8333333333333
"495",582034,2002,65,2.5,65,19.5,2.5
"496",593030,1997,33.6666666666667,8.5,36.1666666666667,33.6666666666667,8.5
"497",593030,2002,36.4166666666667,22.9166666666667,37.4166666666667,36.4166666666667,21.9166666666667
"498",593031,1997,10.65,21.25,29.6666666666667,10.65,20.5833333333333
"499",593031,2002,23.6666666666667,14.5,27.9166666666667,23.6666666666667,14.5
"500",593033,1997,36.8166666666667,4,36.8166666666667,33.0666666666667,4
"501",593033,2002,33.5,33.5833333333333,44.6666666666667,33.5,32.9166666666667
"502",597035,1997,9.63333333333333,2.13333333333333,9.63333333333333,2.13333333333333,2.13333333333333
"503",597035,2002,14.25,0,14.25,14.25,0
"504",597036,1997,2.55,2.13333333333333,2.55,2.55,2.13333333333333
"505",597036,2002,2,0,2,2,0
"506",597037,1997,42,43.8166666666667,44.3166666666667,39.1666666666667,40.9833333333333
"507",602034,1997,0,0,0,0,0
"508",602034,2002,22.6666666666667,0,22.6666666666667,22.6666666666667,0
"509",602035,1997,47.75,31.9166666666667,48.75,47.75,31.9166666666667
"510",602035,2002,19.5,0,19.5,19.5,0
"511",605031,1997,14,26.6666666666667,35.8333333333333,14,26.3333333333333
"512",605031,2002,17.3333333333333,13.4166666666667,24.4166666666667,13.5833333333333,9.66666666666667
"513",607040,1997,0,18,18,0,14
"514",607042,1997,3.75,16,19.75,3.75,12
"515",607042,2002,2.16666666666667,0,2.16666666666667,2.16666666666667,0
"516",608186,1997,36.5,17,36.5,17.8333333333333,8
"517",608186,2002,35.7166666666667,17.5,35.7166666666667,19.9666666666667,7
"518",610033,1997,6.13333333333333,0.416666666666667,6.13333333333333,1.96666666666667,0.416666666666667
"519",610033,2002,0,0,0,0,0
"520",613031,1997,57.25,18.1666666666667,61.0833333333333,55.25,14.8333333333333
"521",613031,2002,29.5,26.5,32,22.6666666666667,18.75
"522",620033,1997,21.6666666666667,23.6666666666667,25.4166666666667,21.6666666666667,23.6666666666667
"523",620033,2002,11.5166666666667,4.65,14.4333333333333,11.5166666666667,4.65
"524",620035,1997,28.6666666666667,24.1666666666667,31.6666666666667,28.6666666666667,24.1666666666667
"525",620035,2002,20.1666666666667,11.1666666666667,27.1666666666667,16.4166666666667,11.1666666666667
"526",620037,1997,7.25,9,15.25,7.25,7
"527",620037,2002,22.25,30.5,37.25,7.75,13.5
"528",620039,1997,22.75,6.75,29,16.9166666666667,6.75
"529",620039,2002,20,18.5,23.5,6,4.5
"530",624172,2002,7.41666666666667,0,7.41666666666667,7.41666666666667,0
"531",624173,2002,1.58333333333333,0,1.58333333333333,1.58333333333333,0
"532",625030,1997,33.75,26.25,36.25,12.75,11.25
"533",625031,1997,28.0833333333333,16.5,31.0833333333333,28.0833333333333,16.5
"534",625031,2002,31,38.5,38.5,31,38.5
"535",625032,1997,31.6666666666667,14.8333333333333,33,31.6666666666667,14.8333333333333
"536",625032,2002,32.5,30.8333333333333,33.3333333333333,32.5,30.8333333333333
"537",626045,1997,38.8333333333333,32,44.8333333333333,38.8333333333333,29.5
"538",626045,2002,22.0833333333333,21.8333333333333,28,20.15,15.7333333333333
"539",626048,1997,18.0666666666667,22.35,29.4833333333333,18.0666666666667,22.35
"540",626189,1997,27.3333333333333,20.8333333333333,32.0833333333333,24.55,18.05
"541",628034,1997,34.75,0,34.75,34.5833333333333,0
"542",630033,1997,31.4166666666667,17.5,32.4166666666667,31.4166666666667,17.5
"543",630033,2002,7.33333333333333,5,12.3333333333333,7.33333333333333,5
"544",631035,1997,14.5,2.5,17,14.5,2.5
"545",632176,1997,9.5,2.5,9.5,9.5,2.5
"546",632176,2002,17,16.25,33.25,7,3.75
"547",632177,1997,5.16666666666667,3.75,5.16666666666667,5.16666666666667,3.75
"548",632177,2002,4.83333333333333,0,4.83333333333333,4.83333333333333,0
"549",633041,1997,25.4166666666667,14.5,28.9166666666667,17.0833333333333,9.5
"550",633041,2002,7.75,2.5,7.75,7.75,2.5
"551",633042,1997,15.75,8.5,24.25,15.75,8.5
"552",633042,2002,15.75,3.16666666666667,16.4166666666667,15.75,3.16666666666667
"553",634031,1997,3.75,0,3.75,3.75,0
"554",634031,2002,24.8333333333333,3.5,24.8333333333333,24.8333333333333,3.5
"555",634032,1997,26.1666666666667,0,26.1666666666667,26.1666666666667,0
"556",634032,2002,35.5833333333333,26.8333333333333,36.4166666666667,27.75,24.8333333333333
"557",634034,1997,22.1666666666667,16.6666666666667,23.3333333333333,22.1666666666667,16.6666666666667
"558",634034,2002,13.5833333333333,3.53333333333333,15.4166666666667,10.8166666666667,2.53333333333333
"559",636031,1997,10.0833333333333,16.3333333333333,20.9166666666667,7.58333333333333,4.83333333333333
"560",636031,2002,0,0,0,0,0
"561",636033,1997,9.25,22.5,25.75,5.58333333333333,10.5833333333333
"562",636033,2002,8.5,11.5,15.3333333333333,8.5,10.5
"563",639032,1997,6.75,0,6.75,6.75,0
"564",639032,2002,3,2.5,3,3,2.5
"565",644031,1997,17.8833333333333,18.5666666666667,32.6333333333333,13.35,8.9
"566",644031,2002,14.8333333333333,4.41666666666667,18.5833333333333,12.3333333333333,0.666666666666667
"567",647033,1997,6,13.3333333333333,15.8333333333333,6,10.8333333333333
"568",647034,1997,9.5,14.1666666666667,17.6666666666667,7,6.66666666666667
"569",649032,1997,0.833333333333333,17.9166666666667,18.75,0.833333333333333,12.9166666666667
"570",649032,2002,2.5,3.08333333333333,3.08333333333333,2.5,3.08333333333333
"571",649033,1997,2.83333333333333,19.5,22.3333333333333,0.833333333333333,8.33333333333333
"572",649033,2002,17.3333333333333,15.3333333333333,17.5,11.8333333333333,12
"573",649034,1997,38.25,24.5166666666667,59.3333333333333,38.25,24.5166666666667
"574",652033,1997,2.16666666666667,4.66666666666667,5.66666666666667,2.16666666666667,1.16666666666667
"575",652033,2002,27.25,23.3333333333333,29.5833333333333,13.9166666666667,15
"576",652034,1997,26.7,31.85,46.8833333333333,24.5333333333333,31.85
"577",652034,2002,43.9166666666667,13.9166666666667,43.9166666666667,40,12.9166666666667
"578",652035,1997,33.2666666666667,8.66666666666667,36.6,30.7666666666667,7
"579",652035,2002,16.7666666666667,13.9166666666667,16.7666666666667,9.41666666666667,8.16666666666667
"580",652037,1997,10.75,18.9166666666667,24.6666666666667,7.25,15.5833333333333
"581",652037,2002,22.3333333333333,16,26.3333333333333,21,14.6666666666667
"582",654032,1997,17.25,0,17.25,17.25,0
"583",654032,2002,19.4,0,19.4,14.4,0
"584",654033,1997,30.4333333333333,0,30.4333333333333,30.4333333333333,0
"585",654033,2002,24.5,0,24.5,24.5,0
"586",655030,1997,29.8333333333333,23.0166666666667,33.5,29.8333333333333,23.0166666666667
"587",655030,2002,5.83333333333333,2.25,6.83333333333333,5.83333333333333,2.25
"588",655031,1997,49.1666666666667,24.4166666666667,52.4166666666667,49.1666666666667,24.4166666666667
"589",655031,2002,5.25,4,6.25,5.25,4
"590",656031,1997,18.75,4,18.75,18.25,4
"591",656031,2002,8.83333333333333,1,8.83333333333333,8.83333333333333,1
"592",656033,1997,11.9166666666667,16.0833333333333,19.8333333333333,10.9166666666667,12.1666666666667
"593",656033,2002,0,0,0,0,0
"594",656034,1997,4.5,24.9166666666667,25.9166666666667,3,18.4166666666667
"595",656034,2002,0,0,0,0,0
"596",656035,2002,28.9166666666667,11.75,40.1666666666667,25.9166666666667,11.75
"597",664030,1997,9.16666666666667,27.1666666666667,32.1666666666667,9.16666666666667,27.1666666666667
"598",664030,2002,18.75,21.75,21.75,18.75,18.75
"599",664032,1997,18.5,1,18.5,14.6666666666667,1
"600",664032,2002,1,0,1,1,0
"601",664034,1997,16.75,4.33333333333333,17.5833333333333,14.75,4.33333333333333
"602",664034,2002,1.83333333333333,0,1.83333333333333,1.83333333333333,0
"603",664035,1997,7.5,27.1666666666667,30.5,7.5,27.1666666666667
"604",664035,2002,9.83333333333333,1,9.83333333333333,1.83333333333333,1
"605",672174,2002,21.6666666666667,2.5,21.6666666666667,21.6666666666667,2.5
"606",673032,2002,0,1.5,1.5,0,1.5
"607",673033,1997,54.9166666666667,17.5,58.5833333333333,33.1666666666667,17.5
"608",673174,2002,4.33333333333333,1,4.33333333333333,4.33333333333333,1
"609",674030,2002,17.4166666666667,13.3333333333333,18.5,17.4166666666667,13.3333333333333
"610",674031,1997,32.0666666666667,15.65,38.8166666666667,32.0666666666667,15.65
"611",674031,2002,22.2666666666667,9.33333333333333,25.6,18.2666666666667,5.33333333333333
"612",677034,1997,2.5,2.5,2.5,2.5,2.5
"613",677034,2002,9.08333333333333,6.16666666666667,10.75,6,6.16666666666667
"614",677037,1997,21.3,0,21.3,15.1333333333333,0
"615",677037,2002,36.4166666666667,0,36.4166666666667,24.0833333333333,0
"616",686036,1997,43,0,43,42,0
"617",686036,2002,24.2666666666667,3.16666666666667,25.9333333333333,24.2666666666667,3.16666666666667
"618",691030,1997,7.91666666666667,0,7.91666666666667,7.91666666666667,0
"619",691030,2002,0,0,0,0,0
"620",691031,1997,12.3333333333333,15.4166666666667,21.25,12.3333333333333,15.4166666666667
"621",691032,1997,37.25,0,37.25,30.1666666666667,0
"622",691032,2002,33.8333333333333,0,33.8333333333333,33.8333333333333,0
"623",691033,1997,20.5833333333333,16.0833333333333,25.0833333333333,20.5833333333333,16.0833333333333
"624",691034,1997,55,30.3333333333333,62.8333333333333,53.5,28.8333333333333
"625",691034,2002,7.75,0,7.75,7.75,0
"626",691035,1997,28,26.6666666666667,41.1666666666667,25.1666666666667,23.8333333333333
"627",691035,2002,16.25,0,16.25,16.25,0
"628",691036,2002,15.8333333333333,2.08333333333333,17.5,15.1666666666667,2.08333333333333
"629",692033,1997,20.4166666666667,2.08333333333333,20.4166666666667,10.4166666666667,2.08333333333333
"630",692033,2002,0.666666666666667,0,0.666666666666667,0.666666666666667,0
"631",692038,1997,16.6666666666667,0,16.6666666666667,16.6666666666667,0
"632",692039,1997,48.9,0,48.9,48.9,0
"633",694033,1997,0,0,0,0,0
"634",694034,1997,5.5,5,5.5,5.5,5
"635",698034,1997,39.1666666666667,26.5833333333333,43.3333333333333,37.5,24.9166666666667
"636",698034,2002,14.25,5,16.25,12.4166666666667,3.16666666666667
"637",698035,1997,21.3333333333333,12.1666666666667,22.5,21.3333333333333,12.1666666666667
"638",698035,2002,5.16666666666667,8.5,8.5,3.5,6.83333333333333
"639",699033,1997,0.416666666666667,0,0.416666666666667,0.416666666666667,0
"640",699033,2002,2.5,0,2.5,2.5,0
"641",699034,1997,0.5,0,0.5,0.5,0
"642",699035,1997,15.6666666666667,12.8333333333333,25.3333333333333,15.6666666666667,12.8333333333333
