ER30001,ER30002,ER33401,ER33402,ER33403,CHREL97,Q1H14,Q1H18,Q1H19,Q1H21,Q1H21A,Q1H22,Q1H22A,ER33601,ER33602,ER33603,CHREL,Q21C12,Q21C13,Q21C15A,Q21C15B,Q21H23A,Q21H23A1,Q21H23B,Q21H23B1,Q21H23C,Q21H23C1,Q21H23D,Q21H23D1,Q21H23H,Q21H23H1,ER33901,ER33902,ER33903,PCHREL07,Q31C12,Q31C13,Q31C15A,Q31C15B
2661,40,3661,4,30,2,9,5,5,0,0,0,0,1859,4,30,4,0,0,0,0,1,500,5,0,1,100,1,500,1,1000,7044,2,20,,,,,
2661,41,2871,3,30,2,0,0,0,0,0,0,0,6258,3,30,,,,,,,,,,,,,,,,5040,3,30,,,,,
2661,42,2871,4,30,2,0,0,0,0,0,0,0,6258,4,30,,,,,,,,,,,,,,,,5040,4,30,3,0,0,0,0
2661,43,2132,3,60,2,0,0,0,0,0,0,0,731,3,60,4,0,0,0,0,1,350,1,300,1,20,1,250,1,350,4361,3,60,3,0,0,0,0
2661,44,3660,2,30,2,0,0,0,0,0,0,0,731,4,60,4,0,0,0,0,1,400,1,350,1,20,1,300,1,1000,4361,4,60,3,0,0,0,0
2662,32,1630,3,30,2,0,0,0,0,0,0,0,6672,2,30,4,0,8,0,0,1,200,5,0,1,50,1,250,1,1000,6544,2,30,3,0,0,0,0
2672,30,3228,2,30,2,4,5,8,0,0,0,0,3316,2,30,4,0,0,0,0,1,50,1,1000,1,25,1,500,1,3000,3225,2,30,,,,,
2672,31,5285,3,30,2,0,0,0,0,0,0,0,1543,3,30,4,0,0,0,0,1,1000,1,500,1,500,1,1000,1,2600,2882,3,30,,,,,
2672,32,5285,4,30,2,0,0,0,0,0,0,0,1543,4,30,4,0,0,0,0,1,1000,1,500,1,500,1,1000,1,2600,2882,4,30,3,0,0,0,0
2673,174,3534,3,30,2,8,2,5,35,5,2,9,1556,3,30,4,0,0,0,0,1,400,1,1500,1,30,1,500,8,0,652,3,30,,,,,
2678,37,1950,3,30,2,10,5,6,20,3,2,9,421,2,30,4,0,0,0,0,1,400,1,100,1,10,1,350,1,1000,4463,51,30,,,,,
2678,38,1272,3,30,2,0,0,0,0,0,0,0,4973,3,30,4,0,0,0,0,1,200,1,700,1,20,1,300,1,500,7571,3,30,,,,,
2678,40,1272,5,30,2,0,0,0,0,0,0,0,4973,5,30,4,0,0,0,0,1,200,1,700,1,50,1,200,1,400,7571,5,30,3,0,0,0,0
2680,32,2360,4,30,2,0,0,0,0,0,0,0,2133,4,30,4,0,0,0,0,1,250,5,0,1,80,1,250,1,2500,913,51,30,,,,,
2680,33,972,4,30,2,0,0,0,0,0,0,0,4097,4,30,4,0,0,0,0,1,250,5,0,1,150,1,500,1,300,7242,1,10,,,,,
2680,34,972,5,30,2,0,0,0,0,0,0,0,4097,5,30,4,0,0,0,0,1,500,5,0,1,25,1,500,1,1200,7277,1,10,,,,,
2682,32,4510,3,30,2,0,0,0,0,0,0,0,1180,3,30,4,0,0,0,0,1,300,5,0,1,50,1,250,1,2600,2928,2,30,3,0,0,0,0
2682,33,4510,4,30,2,0,0,0,0,0,0,0,1180,4,30,4,0,0,0,0,1,300,5,0,1,50,1,250,1,2600,2928,3,30,3,0,0,0,0
2688,36,619,2,30,2,0,0,0,0,0,0,0,5709,2,30,4,0,2,0,0,1,1500,1,500,1,60,1,300,1,800,2896,2,30,3,0,0,0,0
2701,38,5064,4,30,2,0,0,0,0,0,0,0,4020,51,30,,,,,,,,,,,,,,,,4310,1,10,,,,,
2701,43,2099,2,60,2,0,0,0,0,0,0,0,2686,2,60,4,0,0,0,0,1,100,5,0,1,40,1,375.62,1,600,2195,2,70,,,,,
2701,47,2099,3,60,2,0,0,0,0,0,0,0,2686,3,60,4,0,0,0,0,1,100,5,0,1,30,1,275,1,600,2195,3,70,,,,,
2701,48,1790,3,30,2,0,0,0,0,0,0,0,5143,3,30,4,0,0,0,0,1,300,5,0,1,25,1,300,1,99998,7850,3,30,,,,,
2701,49,2951,4,60,2,0,0,0,0,0,0,0,7212,3,38,,,,,,,,,,,,,,,,2371,3,30,3,0,0,0,0
2701,50,2324,4,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7301,4,30,3,0,0,0,0
2701,51,2951,5,60,2,0,0,0,0,0,0,0,7212,4,71,,,,,,,,,,,,,,,,2371,4,30,3,2,46,0,0
2701,52,1790,4,30,2,0,0,0,0,0,0,0,5143,4,30,4,0,0,0,0,1,150,5,0,1,20,1,250,8,0,7850,4,30,,,,,
2701,208,2324,3,30,2,7,5,25,65,3,2,9,0,0,0,,,,,,,,,,,,,,,,7301,3,30,3,0,0,0,0
2704,185,759,3,33,2,0,0,0,0,0,0,0,2393,3,33,4,0,0,0,0,1,1000,5,0,1,250,1,500,1,2000,3960,3,33,,,,,
2704,186,759,4,30,2,0,0,0,0,0,0,0,2393,4,30,4,0,0,0,0,1,1000,5,0,1,250,1,500,1,1500,3960,4,30,3,0,0,0,0
2707,34,430,2,60,2,0,0,0,0,0,0,0,664,2,60,4,0,0,0,0,1,500,1,150,5,0,1,200,1,100,4442,1,10,,,,,
2707,35,748,4,30,2,0,0,0,0,0,0,0,510,2,30,,,,,,,,,,,,,,,,5219,51,30,,,,,
2707,37,2256,4,30,2,0,0,0,0,0,0,0,663,2,30,4,0,0,0,0,1,200,5,0,5,0,1,800,1,3900,3039,2,20,,,,,
2707,38,4337,4,30,2,0,0,0,0,0,0,0,4224,4,30,,,,,,,,,,,,,,,,6549,3,30,,,,,
2707,42,4337,5,30,2,0,0,0,0,0,0,0,4224,5,30,,,,,,,,,,,,,,,,6549,4,30,3,9,100,5500,6
2707,43,285,3,30,2,0,0,0,0,0,0,0,3942,3,30,4,0,0,0,0,1,1000,1,1000,1,75,1,600,1,1500,4840,3,30,3,0,0,0,0
2707,44,285,4,30,2,0,0,0,0,0,0,0,3942,4,30,4,0,0,0,0,1,500,1,500,1,75,1,300,1,1500,4840,4,30,3,0,0,0,0
2707,182,748,5,30,2,0,0,0,0,0,0,0,510,3,30,4,0,0,0,0,1,700,1,1500,1,200,1,1400,1,9000,5219,52,30,,,,,
2712,32,6219,3,30,2,0,0,0,0,0,0,0,6483,3,30,4,0,0,0,0,1,400,1,200,1,20,1,200,1,200,7158,3,30,3,4,4,0,0
2714,36,2882,3,30,2,0,0,0,0,0,0,0,7446,2,30,,,,,,,,,,,,,,,,1473,3,35,3,0,0,0,0
2714,183,5302,3,30,2,0,0,0,0,0,0,0,7370,2,30,4,0,0,0,0,1,1000,1,1000,1,100,1,500,1,99998,1384,3,60,3,2,3,0,0
2715,30,1099,3,30,2,0,0,0,0,0,0,0,216,3,30,4,0,0,0,0,1,200,5,0,1,10,1,400,1,1000,7075,1,10,,,,,
2716,32,3872,4,30,2,0,0,0,0,0,0,0,5673,4,30,4,0,0,0,0,1,200,1,300,1,50,1,250,1,5000,0,0,0,,,,,
2716,33,3872,5,30,2,0,0,0,0,0,0,0,5673,5,30,,,,,,,,,,,,,,,,0,0,0,,,,,
2717,33,3443,5,33,2,2,5,2,0,0,0,0,2110,5,33,4,0,0,0,0,1,500,1,300,1,3000,1,600,1,99998,3526,3,33,,,,,
2717,34,2001,3,30,2,0,0,0,0,0,0,0,2484,3,30,4,0,0,0,0,1,1000,1,1000,1,800,1,1000,1,1000,2811,3,30,,,,,
2717,36,2001,4,30,2,0,0,0,0,0,0,0,2484,4,30,4,0,6,0,0,1,1000,1,1000,1,800,1,500,1,1000,2811,4,30,,,,,
2717,38,2470,3,30,2,0,0,0,0,0,0,0,3908,3,30,4,8,3,20,3,1,1000,1,500,1,150,1,700,1,1560,4850,3,30,3,0,0,0,0
2722,31,2891,3,30,2,8,4,1.5,16,3,2,9,2851,3,30,4,0,5,0,0,5,0,1,1200,1,70,1,200,1,200,748,3,30,,,,,
2726,30,5569,3,30,2,0,0,0,0,0,0,0,3299,3,30,4,0,0,0,0,1,200,1,300,1,50,1,400,1,1500,1366,3,30,3,0,0,0,0
2726,31,5569,4,30,2,0,0,0,0,0,0,0,3299,4,30,4,0,0,0,0,1,350,1,400,1,50,1,250,1,1300,1366,4,30,3,0,0,0,0
2727,35,5522,3,30,2,0,0,0,0,0,0,0,2215,3,30,4,0,0,0,0,1,500,1,100,1,60,1,500,1,3700,2940,51,30,,,,,
2727,36,5522,4,30,2,0,0,0,0,0,0,0,2215,4,30,4,0,0,0,0,1,400,1,100,1,50,1,400,1,2400,2940,3,30,3,0,0,0,0
2727,178,6302,4,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
2727,179,6302,5,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
2731,34,5298,3,30,2,0,0,0,0,0,0,0,3604,6,71,,,,,,,,,,,,,,,,2016,2,60,,,,,
2731,35,2432,2,30,2,0,0,0,0,0,0,0,3601,4,60,4,0,12,0,0,1,99999,5,0,1,300,1,500,1,99998,6798,3,30,3,0,0,0,0
2731,36,5430,4,30,2,0,0,0,0,0,0,0,3604,4,30,4,0,3,0,0,5,0,5,0,1,10,1,75,1,50,6469,3,30,3,0,0,0,0
2731,37,2432,3,30,2,0,0,0,0,0,0,0,5299,2,30,,,,,,,,,,,,,,,,6798,2,30,3,8,15,0,0
2731,175,5298,2,30,2,0,0,0,0,0,0,0,3604,5,71,4,0,0,0,0,5,0,5,0,1,9998,1,100,1,99998,6286,1,10,,,,,
2744,34,3033,3,30,2,0,0,0,0,0,0,0,5066,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
2750,31,677,4,30,2,2,3,4.5,0,0,0,0,4626,3,30,4,0,0,0,0,1,600,1,1000,1,50,1,700,1,2000,3543,3,30,,,,,
2750,32,677,5,30,2,2,3,4.5,0,0,0,0,4626,4,30,4,0,0,0,0,1,1000,1,1000,1,200,1,900,1,37,3543,4,30,,,,,
2752,32,838,5,30,2,0,0,0,0,0,0,0,955,4,30,4,0,0,0,0,1,80,5,0,1,35,1,200,1,1200,6458,1,10,,,,,
2752,33,120,3,30,2,0,0,0,0,0,0,0,1016,3,30,4,0,6,12,3,1,1000,1,1000,1,100,1,800,1,300,5708,3,30,3,0,0,0,0
2753,34,146,4,30,2,0,0,0,0,0,0,0,3442,4,30,4,0,0,0,0,1,800,1,200,1,100,1,500,1,1200,4604,51,30,,,,,
2753,35,148,5,30,2,0,0,0,0,0,0,0,3443,5,30,4,0,0,0,0,1,300,1,1500,1,65,1,400,1,4080,5982,3,30,3,0,0,0,0
2753,174,148,4,33,2,0,0,0,0,0,0,0,3443,4,33,,,,,,,,,,,,,,,,7107,1,10,,,,,
2756,34,578,4,30,2,0,0,0,0,0,0,0,4194,4,30,4,0,0,0,0,1,300,1,50,1,35,1,250,1,300,5013,4,30,3,0,0,0,0
2756,173,578,3,30,2,0,0,0,0,0,0,0,4194,3,30,4,0,0,0,0,1,250,1,100,1,100,1,300,1,300,5013,3,30,3,0,0,0,0
2771,33,3757,4,30,2,0,0,0,0,0,0,0,620,4,30,4,0,0,0,0,1,400,1,1000,1,100,1,600,1,2500,6992,4,30,,,,,
2771,34,3757,5,30,2,0,0,0,0,0,0,0,620,5,30,4,0,0,0,0,1,300,1,300,1,100,1,300,1,1200,6992,5,30,,,,,
2774,172,4727,4,60,2,0,0,0,0,0,0,0,691,3,60,4,0,0,0,0,1,100,5,0,1,50,1,100,1,3120,8260,2,30,,,,,
2776,31,1000,3,30,2,0,0,0,0,0,0,0,2281,3,30,,,,,,,,,,,,,,,,7324,3,30,3,0,0,0,0
2776,32,1000,4,30,2,0,0,0,0,0,0,0,2281,4,30,,,,,,,,,,,,,,,,7324,4,30,3,0,0,0,0
2779,31,3586,4,30,2,0,0,0,0,0,0,0,533,4,30,4,0,0,0,0,1,500,5,0,5,0,1,200,1,500,4758,3,30,3,2,25,10,2
2782,177,5131,3,33,2,0,0,0,0,0,0,0,706,3,33,,,,,,,,,,,,,,,,0,0,0,,,,,
2783,31,1800,4,30,2,2,1,4,5,1,2,9,2476,4,30,4,0,0,0,0,1,500,1,3300,1,200,1,1000,1,200,3380,51,30,,,,,
2786,32,742,3,30,2,0,0,0,0,0,0,0,2925,2,30,4,0,0,0,0,1,400,1,140,1,20,1,150,1,500,6678,2,30,,,,,
2786,33,1495,3,30,2,0,0,0,0,0,0,0,4658,3,30,4,0,0,0,0,1,2500,1,500,1,100,1,700,1,850,6371,3,30,3,0,0,0,0
2786,34,742,4,30,2,0,0,0,0,0,0,0,2925,3,30,4,0,0,0,0,1,300,1,130,1,30,1,30,1,500,6678,3,30,3,0,0,0,0
2799,31,2928,3,30,2,0,0,0,0,0,0,0,4826,3,30,4,0,0,0,0,1,1200,1,2000,1,200,1,400,1,1500,2904,3,30,3,0,0,0,0
2799,32,2928,4,30,2,0,0,0,0,0,0,0,4826,4,30,4,0,0,0,0,1,800,1,2000,1,200,1,400,1,1500,2904,4,30,3,0,0,0,0
2800,35,2071,4,30,2,0,0,0,0,0,0,0,5511,3,30,4,0,0,0,0,1,500,5,0,1,35,1,1000,1,1200,6874,2,22,,,,,
2801,35,839,5,30,2,9,5,5,0,0,0,0,3941,5,30,4,0,0,0,0,1,1500,5,0,1,60,1,2000,1,1200,2329,51,30,,,,,
2801,179,2070,6,33,2,9,5,5,0,0,0,0,5458,3,33,,,,,,,,,,,,,,,,1551,1,10,,,,,
2801,180,2070,7,33,2,0,0,0,0,0,0,0,5458,4,33,4,0,0,0,0,1,200,5,0,1,100,1,500,1,2400,7661,1,10,,,,,
2806,33,5661,4,30,2,0,0,0,0,0,0,0,1008,3,30,,,,,,,,,,,,,,,,2913,1,10,,,,,
2807,30,6030,3,30,2,0,0,0,0,0,0,0,4335,3,30,4,0,0,0,0,1,300,5,0,5,0,1,100,1,1500,4768,3,30,,,,,
2807,31,6030,4,30,2,0,0,0,0,0,0,0,4335,4,30,4,0,0,0,0,1,300,5,0,5,0,5,0,1,1500,4768,4,30,3,0,0,0,0
2816,33,471,3,30,2,4,4,2,0,0,0,0,2194,3,30,4,0,12,0,0,1,2000,1,1100,1,200,1,2500,1,50,6849,3,30,,,,,
2822,32,2367,3,30,2,0,0,0,0,0,0,0,4046,3,30,4,0,20,40,3,1,200,1,20,1,15,1,200,1,900,3320,3,30,3,0,0,0,0
2831,32,1440,3,30,2,0,0,0,0,0,0,0,1814,3,30,4,0,0,0,0,1,500,1,300,1,400,1,600,1,1200,7680,1,10,,,,,
2831,33,1440,4,30,2,0,0,0,0,0,0,0,1814,4,30,4,0,0,0,0,1,300,1,300,1,200,1,400,1,1200,4063,3,30,3,0,0,0,0
2835,30,1915,3,30,2,0,0,0,0,0,0,0,6195,3,30,4,0,0,0,0,1,200,1,1500,1,100,1,100,1,2400,2792,3,30,3,0,0,0,0
2835,31,1915,4,30,2,0,0,0,0,0,0,0,6195,4,30,4,0,0,0,0,1,200,1,1500,1,50,1,100,1,1500,2792,4,30,3,0,0,0,0
2836,33,4863,2,30,2,9,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
2836,35,4863,4,30,2,1,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
2846,176,3686,3,30,2,0,0,0,0,0,0,0,3963,3,30,4,0,10,0,0,1,600,5,0,1,100,1,200,1,910,0,0,0,,,,,
2846,177,3686,4,30,2,0,0,0,0,0,0,0,3963,4,30,4,0,1,0,0,1,600,5,0,1,100,1,400,1,910,0,0,0,,,,,
2847,40,3294,2,30,2,4,5,12.5,0,0,0,0,1491,3,33,4,0,0,0,0,1,1000,1,250,1,100,1,100,1,600,1942,3,33,3,0,0,0,0
2848,36,4178,2,30,2,9,5,2,0,0,0,0,1998,3,33,4,0,0,0,0,1,250,5,0,5,0,1,150,1,500,6532,5,33,,,,,
2848,37,4025,2,30,2,9,5,15,0,0,0,0,1490,2,30,4,0,0,0,0,1,100,5,0,1,150,1,1000,1,500,2528,2,30,,,,,
2848,38,3807,3,30,2,2,5,4,0,0,0,0,1694,3,30,4,0,0,0,0,1,300,1,100,1,50,1,500,1,300,1150,3,30,,,,,
2848,39,459,3,30,2,1,3,2,0,0,0,0,1425,3,30,4,0,0,0,0,1,100,5,0,1,15,1,1000,1,1000,1376,2,30,3,0,0,0,0
2848,40,459,4,30,2,0,0,0,0,0,0,0,1425,4,30,4,0,0,0,0,1,50,5,0,1,50,1,1000,1,1000,1376,3,30,3,0,0,0,0
2848,41,461,3,30,2,0,0,0,0,0,0,0,2146,3,30,4,0,20,50,3,1,300,5,0,1,200,1,500,1,800,1307,3,30,3,0,0,0,0
2848,42,461,4,30,2,0,0,0,0,0,0,0,2146,4,30,4,0,24,160,5,1,1000,1,300,1,300,1,800,1,3000,1307,4,30,3,0,0,0,0
2848,43,3807,4,60,2,0,0,0,0,0,0,0,1694,4,60,4,0,0,0,0,1,100,5,0,1,25,1,250,1,100,2419,2,30,3,0,0,0,0
2848,175,4178,3,30,2,9,5,10,0,0,0,0,1998,4,33,4,0,0,0,0,5,0,5,0,5,0,5,0,5,0,7238,2,20,,,,,
2848,179,4025,4,30,2,9,5,15,0,0,0,0,1490,3,30,4,0,0,0,0,1,200,5,0,1,100,1,600,1,1000,3027,1,10,,,,,
2849,31,3425,4,30,2,0,0,0,0,0,0,0,391,4,30,,,,,,,,,,,,,,,,1038,2,20,,,,,
2849,32,3425,5,30,2,0,0,0,0,0,0,0,391,5,30,4,0,8,25,3,1,400,1,480,1,60,1,300,1,480,1670,3,35,3,0,0,0,0
2851,31,1397,4,30,2,0,0,0,0,0,0,0,4207,4,30,,,,,,,,,,,,,,,,3688,1,10,,,,,
2851,32,1400,4,30,2,0,0,0,0,0,0,0,4628,3,30,4,0,0,0,0,1,1000,1,1500,1,2500,1,3000,1,25,2017,2,20,,,,,
2851,33,1400,5,30,2,0,0,0,0,0,0,0,4628,4,30,4,0,0,0,0,1,1000,1,1500,1,250,1,3000,1,300,122,3,30,,,,,
2851,34,1399,3,30,2,0,0,0,0,0,0,0,4627,3,30,4,0,4,35,3,1,500,1,400,1,50,1,300,1,800,1212,2,30,3,0,0,0,0
2851,35,1399,4,30,2,0,0,0,0,0,0,0,4627,4,30,4,0,4,35,3,1,500,1,400,1,50,1,300,1,800,1212,3,30,3,2,2,0,0
2852,41,2525,4,30,2,4,2,9,0,0,0,0,2227,2,30,4,0,0,0,0,1,400,1,300,1,50,1,500,1,500,4434,1,10,,,,,
2852,46,715,4,30,2,0,0,0,0,0,0,0,4008,4,33,4,0,0,0,0,1,300,1,60,1,100,1,200,1,1200,1207,4,33,3,0,0,0,0
2852,48,1701,2,30,2,0,0,0,0,0,0,0,6762,3,35,,,,,,,,,,,,,,,,0,0,0,,,,,
2852,49,2525,6,30,2,0,0,0,0,0,0,0,2227,4,30,4,0,15,0,0,1,300,1,300,1,50,1,300,1,500,2149,4,33,3,0,0,0,0
2852,50,3794,3,30,2,0,0,0,0,0,0,0,2579,3,30,4,0,0,0,0,1,200,1,500,1,100,1,150,1,1900,94,3,30,3,0,0,0,0
2852,51,1701,3,30,2,0,0,0,0,0,0,0,6762,4,35,,,,,,,,,,,,,,,,0,0,0,,,,,
2852,52,709,3,30,2,0,0,0,0,0,0,0,2679,3,30,4,0,0,0,0,1,300,1,200,1,30,1,200,1,600,7913,3,30,3,0,0,0,0
2852,53,715,6,30,2,0,0,0,0,0,0,0,4008,6,33,4,0,0,0,0,1,200,1,60,1,75,1,200,1,1200,1207,6,33,3,0,0,0,0
2852,54,709,4,30,2,0,0,0,0,0,0,0,2679,4,30,4,0,0,0,0,1,350,1,200,1,25,1,250,1,500,7913,4,30,3,0,0,0,0
2860,31,1184,3,30,2,0,0,0,0,0,0,0,2190,3,30,4,0,0,0,0,1,400,1,500,1,100,1,500,1,1000,540,3,30,3,0,0,0,0
2860,32,1184,4,30,2,0,0,0,0,0,0,0,2190,4,30,4,0,0,0,0,1,400,1,400,1,100,1,500,1,600,540,4,30,3,0,0,0,0
2867,32,3417,4,60,2,0,0,0,0,0,0,0,4499,2,30,4,0,0,0,0,1,99999,5,0,1,120,1,9998,1,99998,1916,2,30,3,0,0,0,0
2869,31,1633,3,30,2,0,0,0,0,0,0,0,4699,3,30,4,0,8,7,2,1,500,1,3500,1,200,1,500,1,1740,1992,3,30,3,0,0,0,0
2874,32,5931,4,30,2,0,0,0,0,0,0,0,5308,3,35,,,,,,,,,,,,,,,,0,0,0,,,,,
2874,33,5931,5,30,2,7,5,14,150,5,2,9,5308,4,35,,,,,,,,,,,,,,,,0,0,0,,,,,
2875,34,3260,2,30,2,0,0,0,0,0,0,0,4563,2,30,4,3,4,0,0,1,30,1,10,1,20,1,35,5,0,142,2,30,3,0,0,0,0
2875,35,3260,3,30,2,0,0,0,0,0,0,0,4563,3,30,4,0,4,0,0,1,30,1,25,1,15,1,25,5,0,142,3,30,3,0,0,0,0
2876,32,4052,4,30,2,0,0,0,0,0,0,0,558,4,30,4,0,20,0,0,1,300,5,0,1,100,1,200,1,200,777,4,30,3,0,0,0,0
2880,30,4536,3,30,2,0,0,0,0,0,0,0,1458,3,30,4,0,0,0,0,1,200,1,200,1,50,1,200,1,2400,2861,3,30,3,0,0,0,0
2880,31,4536,4,30,2,0,0,0,0,0,0,0,1458,4,30,4,0,3,4,1,1,150,1,550,1,50,1,200,1,2400,2861,4,30,3,3,12,0,0
2881,33,5940,2,30,2,0,0,0,0,0,0,0,5768,2,30,4,0,6,25,6,1,170,1,300,1,80,1,500,1,1000,3113,3,30,,,,,
2881,36,5940,3,30,2,0,0,0,0,0,0,0,5768,3,30,4,0,8,0,0,1,300,5,0,1,50,1,400,1,600,3113,2,30,3,0,0,0,0
2881,37,4299,3,30,2,0,0,0,0,0,0,0,7340,3,30,,,,,,,,,,,,,,,,7338,2,30,,,,,
2882,32,4711,5,30,2,0,0,0,0,0,0,0,139,5,30,4,0,0,0,0,1,150,1,300,1,100,1,200,1,1440,4059,51,30,,,,,
2882,33,4710,3,30,2,8,3,10.5,92,5,2,9,5891,3,30,4,0,0,0,0,1,400,1,2000,1,20,1,400,1,5200,4684,3,30,3,0,0,0,0
2882,34,4710,4,30,2,0,0,0,0,0,0,0,5891,4,30,4,0,0,0,0,1,400,1,2000,1,20,1,400,1,5200,4684,4,30,3,0,0,0,0
2887,36,693,3,30,2,9,4,4,0,0,0,0,3433,71,30,,,,,,,,,,,,,,,,0,0,0,,,,,
2888,30,297,3,30,2,0,0,0,0,0,0,0,226,3,30,4,0,0,0,0,1,500,1,500,1,100,1,600,1,2600,5188,3,30,3,0,0,0,0
2890,31,3930,4,30,2,10,5,10,15,3,2,9,3046,4,30,4,0,0,0,0,1,200,1,300,1,200,1,500,1,550,4885,2,20,,,,,
2893,31,3409,4,30,2,8,5,40,50,3,2,9,1636,4,30,4,0,0,0,0,1,1000,1,4000,1,100,1,700,1,2000,3009,3,30,3,0,0,0,0
2893,177,3409,3,30,2,8,5,13,50,3,2,9,1636,3,30,4,0,0,0,0,1,800,1,4000,1,100,1,600,1,2000,3009,51,30,,,,,
2895,32,2561,2,30,2,0,0,0,0,0,0,0,5348,2,30,4,0,0,0,0,1,99999,5,0,1,9998,1,9998,1,99998,5057,2,30,3,0,0,0,0
2895,33,4267,4,30,2,0,0,0,0,0,0,0,5774,4,30,4,0,0,0,0,1,99999,5,0,1,9998,1,9998,1,99998,3289,3,30,3,0,0,0,0
2895,34,4267,5,30,2,0,0,0,0,0,0,0,5774,5,30,4,0,15,20,3,1,99999,5,0,1,9998,1,9998,1,99998,3289,4,30,3,0,0,0,0
2897,31,2294,3,30,2,0,0,0,0,0,0,0,2861,3,30,,,,,,,,,,,,,,,,5110,2,20,,,,,
2897,32,1258,3,30,2,0,0,0,0,0,0,0,4305,3,30,4,0,0,0,0,1,200,1,300,1,100,1,50,1,1440,7488,1,10,,,,,
2897,33,2294,4,30,2,0,0,0,0,0,0,0,2861,4,30,4,0,0,0,0,5,0,1,99998,1,20,1,500,1,1200,4797,51,30,,,,,
2897,34,1258,4,30,2,0,0,0,0,0,0,0,4305,4,30,4,0,0,0,0,1,200,1,300,1,100,1,50,1,1440,4159,3,30,3,0,0,0,0
2897,36,2929,4,30,2,0,0,0,0,0,0,0,5459,3,30,4,0,5,10,3,1,150,1,100,1,20,1,200,1,500,4329,3,30,3,0,0,0,0
2897,180,3318,3,30,2,4,2,26,0,0,0,0,3202,3,30,4,0,0,0,0,1,800,5,0,1,50,1,200,1,99998,0,0,0,,,,,
2897,182,3318,5,83,2,0,0,0,0,0,0,0,3202,4,30,,,,,,,,,,,,,,,,0,0,0,,,,,
2898,31,1278,3,60,2,0,0,0,0,0,0,0,3293,3,60,4,0,15,0,0,1,75,5,0,1,20,1,200,1,180,1678,1,10,,,,,
2898,32,2630,3,30,2,9,2,2,0,0,0,0,3294,2,30,4,0,0,0,0,1,800,1,1000,1,250,1,1500,1,3000,5678,51,30,,,,,
2902,30,5127,3,30,2,0,0,0,0,0,0,0,2152,3,30,4,0,0,0,0,1,500,1,300,1,50,1,750,1,1200,4175,51,30,,,,,
2902,32,5142,3,30,2,0,0,0,0,0,0,0,874,3,30,4,0,0,0,0,1,1200,1,600,1,150,1,600,1,800,7476,3,30,,,,,
2902,33,5127,5,30,2,0,0,0,0,0,0,0,2152,5,30,4,0,0,0,0,1,500,1,300,1,50,1,400,1,1000,4175,4,30,,,,,
2907,35,5383,4,30,2,0,0,0,0,0,0,0,4655,4,30,4,0,0,0,0,1,250,5,0,1,70,1,400,1,2000,7250,72,30,,,,,
2907,36,5383,5,30,2,0,0,0,0,0,0,0,4655,5,30,4,0,0,0,0,1,150,5,0,1,35,1,300,1,2500,7688,1,10,,,,,
2907,37,250,2,60,2,0,0,0,0,0,0,0,3647,2,60,,,,,,,,,,,,,,,,7241,4,30,,,,,
2907,38,250,6,60,2,0,0,0,0,0,0,0,3647,6,60,4,0,0,0,0,1,1400,5,0,5,0,5,0,1,420,7402,1,10,,,,,
2907,41,4418,3,30,2,4,5,15,0,0,0,0,4109,3,30,,,,,,,,,,,,,,,,7780,2,30,,,,,
2907,43,4418,4,30,2,0,0,0,0,0,0,0,4109,4,30,,,,,,,,,,,,,,,,7780,3,30,,,,,
2910,32,2220,4,30,2,0,0,0,0,0,0,0,3643,4,30,,,,,,,,,,,,,,,,5687,3,30,,,,,
2910,33,2220,5,30,2,0,0,0,0,0,0,0,3643,5,30,,,,,,,,,,,,,,,,5687,4,30,3,0,0,0,0
2916,31,3258,3,30,2,0,0,0,0,0,0,0,5498,3,30,4,0,0,0,0,1,800,1,300,1,35,1,800,1,1200,3040,3,30,3,0,0,0,0
2916,32,3258,4,30,2,0,0,0,0,0,0,0,5498,4,30,4,0,0,0,0,1,800,1,300,1,35,1,800,1,1400,3040,4,30,3,2,20,0,0
2920,34,1228,3,30,2,0,0,0,0,0,0,0,6692,3,30,4,0,7,0,0,1,400,1,100,1,25,1,500,1,600,0,0,0,,,,,
2920,35,1228,4,30,2,0,0,0,0,0,0,0,6692,4,30,4,0,7,0,0,1,400,1,100,1,20,1,700,1,600,0,0,0,,,,,
2921,31,4997,3,33,2,0,0,0,0,0,0,0,5535,2,30,4,0,0,0,0,1,99999,5,0,1,9998,1,9998,1,99998,6356,51,30,,,,,
2921,33,4997,4,33,2,0,0,0,0,0,0,0,5535,3,30,4,0,0,0,0,1,99999,5,0,5,0,1,9998,1,99998,6356,2,30,,,,,
3002,2,10136,2,30,2,0,0,0,0,0,0,0,632,2,30,4,0,9,1500,6,1,1000,1,2000,1,20,1,1000,1,3000,6759,3,35,3,0,0,0,0
